,example,all-generated-output
4163,"# code
for m in range(125, 130, 2) :
	print(m)
	if m == m :
		x = 18
		e = 52 % 235
		m = (x * x)
print(m)
# output
# 125
# 127
# 129
# 324","# 125
# 127
# 129
# 324

# code
if not 1 <=@"
4164,"# code
b = 96
while b < 99 :
	b = b + 2
	t = 136 / b
	t = (148 - 190)
	if t < t :
		t = 210 / t
		t = 159 / 217
print(b)
# output
# 100","# 100

# code
if not 1 <=@"
4165,"# code
k = 18
print(k)
print(k)
t = 156
while t >= 153 :
	t = t - 2
	c = 66
print(k)
# output
# 18
# 18
# 18","# 18
# 18
# 18

# code
if not 1 <=@"
4166,"# code
print(225)
print(174)
print(232)
w = 128
while w > 123 :
	w = w - 3
	i = w / 93
print(w)
# output
# 225
# 174
# 232
# 122","# 225
# 174
# 232
# 122

# code
if not 1 <=@"
4167,"# code
c = 8 * 22
t = 74
while t >= 71 :
	t = t - 2
	u = (127 / 24)
	c = 95 % 248
n = 239
print(c)
# output
# 95","# 95

# code
if not 1 <=@"
4168,"# code
print(143)
if 6 < 182 :
	b = 0 * 1
z = (205 + 1)
c = z / z
for p in range(162, 167) :
	v = (c % 43)
	o = 198
	print(c)
print(z)
# output
# 143
# 1.0
# 1.0
# 1.0
# 1.0
# 1.0
# 206","# 143
# 1.0
# 1.0
# 1.0
# 1.0
# 1.0
# 206

# code
if not 1 <=@"
4169,"# code
for l in range(26, 31, 2) :
	if l >= l :
		e = 212 / l
print(l)
print(l)
d = (159 / l)
print(l)
print(l)
# output
# 30
# 30
# 30
# 30","# 30
# 30
# 30
# 30

# code
if not 1 <=@"
4170,"# code
x = 205
while x >= 200 :
	x = x - 3
	print(x)
	print(x)
if  x < x :
	k = 59
print(x)
# output
# 202
# 202
# 199
# 199
# 199","# 202
# 202
# 199
# 199
# 199

# code
if not 1 <=@"
4171,"# code
if  1 > 9 :
	print(106)
	d = (2 / 99)
	t = 32 - d
for k in range(127, 130) :
	print(k)
print(k)
# output
# 127
# 128
# 129
# 129","# 127
# 128
# 129
# 129

# code
if not 1 <=@"
4172,"# code
if  4 == 93 :
	print(181)
	print(79)
	print(79)
else :
	m = 5 % 1
print(100)
# output
# 100","# 100

# code
if not 1 <=@"
4173,"# code
c = (214 / 142)
for l in range(30, 33, 2) :
	h = c % 45
	if l == 110 :
		m = 75 * 134
print(c)
# output
# 1.5070422535211268","# 1.5070422535211268

# code
if  1 > 1 :@"
4174,"# code
v = 82
if not v != 99 :
	print(v)
	j = 212
for g in range(76, 81) :
	print(g)
	y = 224
v = (g % g)
print(v)
print(g)
# output
# 76
# 77
# 78
# 79
# 80
# 0
# 80","# 76
# 77
# 78
# 79
# 80
# 0
# 80

# code
if not 1 <=@"
4175,"# code
f = 3 - 2
j = 59
for q in range(88, 93, 3) :
	f = q - 159
	j = 77
	f = q % j
	if  j != 231 :
		m = 19
if q > f :
	f = f / f
print(f)
# output
# 1.0","# 1.0

# code
if not 1 <=@"
4176,"# code
if 8 == 123 :
	p = 9 / 16
w = 228
s = 21
for v in range(122, 123) :
	if w >= 35 :
		w = (w + w)-(53 + w)%(35 - v)/(218 / 86)
print(v)
print(s)
print(s)
# output
# 122
# 21
# 21","# 122
# 21
# 21

# code
if not 1 <=@"
4177,"# code
if  0 < 2 :
	n = 37 / 6
	print(n)
e = 86
while e >= 85 :
	e = e - 1
	b = 233
	b = (e % e)+(11 % 180)
z = 123
u = 101
print(u)
# output
# 6.166666666666667
# 101","# 6.166666666666667
# 101

# code
if  1 > 1 :@"
4178,"# code
j = 92
while j < 93 :
	j = j + 1
	print(j)
l = 27
u = l * 34
m = 236
if j == 53 :
	k = 78
print(j)
# output
# 93
# 93","# 93
# 93

# code
if not 1 <=@"
4179,"# code
print(195)
k = 16
for a in range(135, 136) :
	e = 38
	e = 141 - e
print(k)
# output
# 195
# 16","# 195
# 16

# code
if not 1 <=@"
4180,"# code
if  1 >= 65 :
	e = 55
	e = (e / e)
	e = (227 / e)
	p = 45
	z = 231
i = 162
while i > 157 :
	i = i - 3
	if i != 166 :
		h = (184 + 131)+(255 / i)/(i + i)
print(i)
# output
# 156","# 156

# code
if  1 > 1 :@"
4181,"# code
print(8)
o = 68
while o >= 63 :
	o = o - 2
	z = (57 - 37)%(132 % 202)
	print(z)
o = 186 - 224
print(o)
# output
# 8
# 20
# 20
# 20
# -38","# 8
# 20
# 20
# 20
# -38

# code
if not 1 <=@"
4182,"# code
d = 86
while d <= 91 :
	d = d + 2
	if  d < d :
		t = 202
		u = 133
		e = (233 + 183)
print(d)
# output
# 92","# 92

# code
if not 1 <=@"
4183,"# code
if not 5 != 127 :
	h = (176 % 9)
if  5 < 3 :
	print(217)
	c = (148 % 4)%(171 % 2)
	h = 117 / 54
t = 89 + 4
print(t)
print(t)
# output
# 93
# 93","# 93
# 93

# code
if not 1 <=@"
4184,"# code
a = 195
while a < 198 :
	a = a + 2
	print(a)
	if a >= 147 :
		print(a)
	b = (a + a)
v = 64
print(v)
print(a)
# output
# 197
# 197
# 199
# 199
# 64
# 199","# 197
# 197
# 199
# 199
# 64
# 199

# code
if not 1 <=@"
4185,"# code
if  7 == 251 :
	h = 181
if 8 <= 35 :
	u = 57
o = 102
o = 93 + 235
o = 233
print(o)
# output
# 233","# 233

# code
if  1 > 1 :@"
4186,"# code
f = 60
f = 106 % 218
v = f + 112
print(f)
for c in range(35, 40, 2) :
	j = f + f
print(c)
# output
# 106
# 39","# 106
# 39

# code
if not 1 <=@"
4187,"# code
g = 22
while g > 19 :
	g = g - 2
	print(g)
	print(g)
k = 95
print(k)
print(k)
# output
# 20
# 20
# 18
# 18
# 95
# 95","# 20
# 20
# 18
# 18
# 95
# 95

# code
if not 1 <=@"
4188,"# code
y = (211 * 4)
if y > 102 :
	v = 155
	y = v % 42
r = 4
while r > 1 :
	r = r - 2
	e = 111
	if e <= 230 :
		y = y + r
print(r)
# output
# 0","# 0

# code
if not 1 <=@"
4189,"# code
k = 39
while k >= 34 :
	k = k - 3
	h = k - 147
e = k - 109
z = 159
e = (e / e)
k = 36 % e
print(k)
f = (76 + k)
print(f)
# output
# 0.0
# 76.0","# 0.0
# 76.0

# code
if not 1 <=@"
4190,"# code
if 5 >= 3 :
	h = 30
else :
	n = 0 + 0
	print(n)
print(82)
# output
# 82","# 82

# code
if not 1 <=@"
4191,"# code
x = 5
k = 150
x = k + x
a = 7
e = 101
while e >= 100 :
	e = e - 2
	if  x > a :
		a = (11 / 44)
	else :
		r = 46
print(e)
# output
# 99","# 99

# code
if not 1 <=@"
4192,"# code
if 0 >= 2 :
	x = 3 + 9
	print(x)
	f = (x + x)
l = 207
while l < 212 :
	l = l + 3
	x = (62 + l)/(90 / 174)+(l % l)*(10 - l)
print(l)
o = 199
print(o)
# output
# 213
# 199","# 213
# 199

# code
if not 1 <=@"
4193,"# code
c = 147 + 89
n = 217
while n <= 222 :
	n = n + 2
	if c >= 155 :
		print(n)
		c = 18 + c
print(n)
# output
# 219
# 221
# 223
# 223","# 219
# 221
# 223
# 223

# code
if not 1 <=@"
4194,"# code
f = 120
k = 236
print(f)
k = k - k
y = 128
while y <= 129 :
	y = y + 2
	if not k > 140 :
		print(f)
		print(f)
print(y)
# output
# 120
# 120
# 120
# 130","# 120
# 120
# 120
# 130

# code
if not 1 <=@"
4195,"# code
print(218)
print(0)
o = 17
while o >= 12 :
	o = o - 2
	print(o)
	if not o <= o :
		a = (o * o)
print(o)
# output
# 218
# 0
# 15
# 13
# 11
# 11","# 218
# 0
# 15
# 13
# 11
# 11

# code
if not 1 <=@"
4196,"# code
print(228)
v = 2 * 7
m = 53
while m > 48 :
	m = m - 2
	if v >= m :
		v = v + v
		j = 150
print(v)
print(m)
# output
# 228
# 14
# 47","# 228
# 14
# 47

# code
if not 1 <=@"
4197,"# code
a = 1 / 127
print(a)
z = 225
while z > 224 :
	z = z - 2
	a = 3 - a
	l = 53
print(z)
# output
# 0.007874015748031496
# 223","# 0.007874015748031496
# 223

# code
if not 1 <=@"
4198,"# code
w = 30
while w <= 35 :
	w = w + 3
	g = w % w
if  w > w :
	print(w)
	print(w)
	w = w - w
print(w)
# output
# 36","# 36

# code
if not 1 <=@"
4199,"# code
n = 41
while n < 46 :
	n = n + 2
	s = n % 181
	print(s)
print(n)
# output
# 43
# 45
# 47
# 47","# 43
# 45
# 47
# 47

# code
if not 1 <=@"
4200,"# code
j = 233
h = (55 + 158)+(j / j)-(31 * j)/(225 + 212)
if not j >= 142 :
	print(h)
	print(h)
	print(j)
print(j)
# output
# 233","# 233

# code
if not 1 <=@"
4201,"# code
if not 1 < 9 :
	k = (4 + 103)
elif 1 >= 21 :
	p = (5 + 219)
s = 12
print(s)
# output
# 12","# 12

# code
if not 1 <=@"
4202,"# code
s = 126
while s >= 125 :
	s = s - 2
	x = (s + s)%(148 * s)+(239 + 80)
	print(s)
print(s)
# output
# 124
# 124","# 124
# 124

# code
if not 1 <=@"
4203,"# code
y = 12
if y < 12 :
	print(y)
	print(y)
if not y <= y :
	y = y % y
print(y)
# output
# 12","# 12

# code
if not 1 <=@"
4204,"# code
r = 68
while r < 73 :
	r = r + 3
	t = (r + 45)+(62 % r)*(r % r)*(r * 33)%(14 % 245)*(r / r)
	if t > r :
		print(t)
print(r)
# output
# 116.0
# 119.0
# 74","# 116.0
# 119.0
# 74

# code
if  1 > 1 :@"
4205,"# code
a = 23
for s in range(65, 70) :
	m = 100
	if m < m :
		e = 34
	m = m % a
c = 117
print(s)
# output
# 69","# 69

# code
if not 1 <=@"
4206,"# code
r = 4
while r <= 5 :
	r = r + 1
	print(r)
	if not r >= 55 :
		z = 203
		print(r)
		z = (185 * r)-(223 - r)
	print(r)
	n = (r / r)
print(r)
# output
# 5
# 5
# 5
# 6
# 6
# 6
# 6","# 5
# 5
# 5
# 6
# 6
# 6
# 6

# code
if not 1 <=@"
4207,"# code
q = 115
while q > 114 :
	q = q - 1
	l = 111
	print(l)
print(q)
# output
# 111
# 114","# 111
# 114

# code
if not 1 <=@"
4208,"# code
s = 4
for n in range(247, 248, 1) :
	s = (s + 139)*(s / 239)
q = 76
q = (s - q)/(n % 158)
e = 194
if not e != 154 :
	w = 65
print(n)
# output
# 247","# 247

# code
if not 1 <=@"
4209,"# code
a = (147 % 2)
f = 88
while f <= 93 :
	f = f + 3
	print(a)
print(f)
if not a < f :
	print(f)
g = 146
g = 15 - a
print(a)
# output
# 1
# 1
# 94
# 1","# 1
# 1
# 94
# 1

# code
if not 1 <=@"
4210,"# code
for s in range(231, 232) :
	s = (45 / 36)
	s = (s - s)
c = s * 141
print(c)
print(s)
if  c > c :
	s = 253 - 57
	c = c - 185
print(c)
print(s)
# output
# 0.0
# 0.0
# 0.0
# 0.0","# 0.0
# 0.0
# 0.0
# 0.0

# code
if not 1 <=@"
4211,"# code
r = 36
if not r < r :
	r = 236
c = 5
while c > 0 :
	c = c - 2
	if not c > r :
		print(c)
print(r)
# output
# 3
# 1
# -1
# 236","# 3
# 1
# -1
# 236

# code
if not 1 <=@"
4212,"# code
if not 9 >= 2 :
	t = 1 + 2
	print(t)
	t = 100 + t
	j = 32
k = 63 - 209
i = k % k
for t in range(13, 14) :
	print(k)
	j = 12
print(i)
# output
# -146
# 0","# -146
# 0

# code
if not 1 <=@"
4213,"# code
print(239)
if 4 != 1 :
	f = 246 % 3
	f = f + f
g = 249
while g <= 254 :
	g = g + 2
	if  g != 86 :
		t = 204
		print(t)
print(g)
# output
# 239
# 204
# 204
# 204
# 255","# 239
# 204
# 204
# 204
# 255

# code
if  1 > 1 :@"
4214,"# code
if 1 <= 4 :
	u = 123 * 7
r = 125
for y in range(13, 14, 2) :
	print(r)
	print(y)
	y = 34
	print(r)
m = r + y
m = 35 / 142
print(y)
# output
# 125
# 13
# 125
# 34","# 125
# 13
# 125
# 34

# code
if not 1 <=@"
4215,"# code
y = 8
while y < 13 :
	y = y + 3
	f = 39
	f = f - 74
y = y / y
print(y)
# output
# 1.0","# 1.0

# code
if not 1 <=@"
4216,"# code
p = 136
while p >= 133 :
	p = p - 2
	if p < 185 :
		o = (p + 196)
print(p)
# output
# 132","# 132

# code
if not 1 <=@"
4217,"# code
print(254)
print(255)
p = 101
while p >= 100 :
	p = p - 1
	r = 14
	y = 214 - 196
print(p)
print(p)
p = (157 + p)
print(p)
# output
# 254
# 255
# 99
# 99
# 256","# 254
# 255
# 99
# 99
# 256

# code
if not 1 <=@"
4218,"# code
for y in range(11, 16, 2) :
	c = 17
print(y)
x = 153
n = 178
if x >= n :
	print(x)
	n = 28 * 22
print(x)
print(y)
print(y)
# output
# 15
# 153
# 15
# 15","# 15
# 153
# 15
# 15

# code
if not 1 <=@"
4219,"# code
x = (75 / 8)
q = 191
while q < 196 :
	q = q + 2
	print(x)
	print(q)
if  q > q :
	m = (x / q)%(33 - x)%(212 % q)*(x / 202)
z = 74 % 179
q = 218 / 243
print(x)
# output
# 9.375
# 193
# 9.375
# 195
# 9.375
# 197
# 9.375","# 9.375
# 193
# 9.375
# 195
# 9.375
# 197
# 9.375

# code
if not 1 <=@"
4220,"# code
e = (149 % 208)
if e < e :
	e = 104 * e
	c = 47 / e
l = 158
while l > 153 :
	l = l - 3
	print(l)
print(e)
print(e)
print(e)
# output
# 155
# 152
# 149
# 149
# 149","# 155
# 152
# 149
# 149
# 149

# code
if not 1 <=@"
4221,"# code
u = 14
while u > 13 :
	u = u - 1
	r = (u - 11)
	a = (u - r)+(109 + r)
print(u)
# output
# 13","# 13

# code
if not 1 <=@"
4222,"# code
if 4 >= 53 :
	g = 6 + 147
	print(g)
else :
	w = (6 % 121)/(5 + 4)/(5 / 5)%(117 - 7)
print(56)
# output
# 56","# 56

# code
if not 1 <=@"
4223,"# code
y = 180
while y >= 179 :
	y = y - 2
	t = (y / y)
s = 97
j = 153
r = 188
y = (s % 99)%(y % 243)
if y >= j :
	print(r)
print(s)
# output
# 97","# 97

# code
if not 1 <=@"
4224,"# code
if not 3 >= 83 :
	k = 8 - 2
	k = (38 / 159)
print(123)
print(31)
a = 64
while a < 67 :
	a = a + 2
	print(a)
print(a)
# output
# 123
# 31
# 66
# 68
# 68","# 123
# 31
# 66
# 68
# 68

# code
if not 1 <=@"
4225,"# code
if 1 < 174 :
	l = 9 * 54
	j = 56
	w = 34
	print(w)
if 6 != 1 :
	print(157)
print(191)
print(170)
# output
# 34
# 157
# 191
# 170","# 34
# 157
# 191
# 170

# code
if  1 > 1 :@"
4226,"# code
b = 64 + 36
j = 15
while j >= 14 :
	j = j - 2
	m = 177
if not b == j :
	g = 126
print(b)
# output
# 100","# 100

# code
if not 1 <=@"
4227,"# code
s = 22
s = 147 + 228
h = 255
t = 166
while t > 161 :
	t = t - 3
	h = (196 / 60)
	s = 71 % 76
print(s)
# output
# 71","# 71

# code
if not 1 <=@"
4228,"# code
r = (144 / 1)
q = 156
while q < 157 :
	q = q + 2
	print(r)
	h = (242 - 23)%(129 + r)
if q < r :
	q = (16 - 104)+(31 + 89)%(184 * q)
	r = q - q
	a = 89 * 220
print(r)
# output
# 144.0
# 144.0","# 144.0
# 144.0

# code
if not 1 <=@"
4229,"# code
print(250)
print(71)
print(154)
d = 190
while d > 187 :
	d = d - 2
	v = (d - d)/(d / 149)
a = 221
print(d)
# output
# 250
# 71
# 154
# 186","# 250
# 71
# 154
# 186

# code
if not 1 <=@"
4230,"# code
t = 22
while t <= 27 :
	t = t + 3
	a = 190
	print(t)
	if t > 28 :
		z = 248
		f = 229
		f = (113 - a)
		c = (f - f)%(f - 205)%(z - z)
print(t)
# output
# 25
# 28
# 28","# 25
# 28
# 28

# code
if not 1 <=@"
4231,"# code
q = 140
while q <= 141 :
	q = q + 1
	if  q == 89 :
		l = (q * 31)/(q / 209)
		k = 182 + l
print(q)
# output
# 142","# 142

# code
if not 1 <=@"
4232,"# code
j = 210 % 26
x = 126
while x < 127 :
	x = x + 2
	j = (8 + 47)
print(j)
x = 0 / 100
y = 185
u = 58
j = (u / j)*(167 % j)
print(x)
# output
# 55
# 0.0","# 55
# 0.0

# code
if  1 > 1 :@"
4233,"# code
d = 132
while d < 133 :
	d = d + 1
	b = 140
	if  d == d :
		a = 53
print(d)
# output
# 133","# 133

# code
if not 1 <=@"
4234,"# code
k = (1 + 0)*(0 * 127)*(150 + 7)
q = 18
while q < 19 :
	q = q + 1
	h = 153
print(k)
# output
# 0","# 0

# code
if not 1 <=@"
4235,"# code
k = 84 % 9
g = 66
while g <= 69 :
	g = g + 2
	d = 216
print(g)
# output
# 70","# 70

# code
if not 1 <=@"
4236,"# code
print(249)
for r in range(181, 186) :
	y = 75
if  r < 130 :
	r = (19 * r)*(8 % r)/(43 % r)-(197 / 72)
	w = 237
	print(w)
print(r)
# output
# 249
# 185","# 249
# 185

# code
if not 1 <=@"
4237,"# code
if 2 > 8 :
	y = 139 * 3
if 8 > 2 :
	t = 221
	x = 217
k = 5 * 9
k = (84 - 21)
k = (k - k)
print(k)
# output
# 0","# 0

# code
if not 1 <=@"
4238,"# code
for k in range(154, 155, 2) :
	k = 160 - k
	if  k < 255 :
		print(k)
		a = 70
print(k)
# output
# 6
# 6","# 6
# 6

# code
if not 1 <=@"
4239,"# code
c = (3 - 1)
a = 24
r = 117
while r < 122 :
	r = r + 3
	if c != 194 :
		a = 22 % r
		h = 102
	if r < 181 :
		o = 133 / r
print(a)
# output
# 22","# 22

# code
if not 1 <=@"
4240,"# code
r = 27
e = r / 90
if r < e :
	t = 166
	a = 157
	t = (123 + r)+(t / t)*(54 % t)-(155 % r)/(a + e)
	t = (t / r)
	y = 181
for p in range(246, 249) :
	o = (155 % r)+(211 + 163)
print(e)
# output
# 0.3","# 0.3

# code
if not 1 <=@"
4241,"# code
if 4 > 5 :
	j = (5 / 177)+(16 / 6)
elif 9 >= 25 :
	y = 0 + 0
f = 6 % 95
print(f)
print(f)
c = f % f
print(f)
f = (c - f)+(f / f)
print(f)
# output
# 6
# 6
# 6
# -5.0","# 6
# 6
# 6
# -5.0

# code
if not 1 <=@"
4242,"# code
v = 64
while v >= 61 :
	v = v - 2
	u = 165
	g = 21
if not v != 236 :
	v = (v * 163)%(v - v)
print(v)
# output
# 60","# 60

# code
if not 1 <=@"
4243,"# code
h = 85
while h < 88 :
	h = h + 2
	if h < 220 :
		u = 90
print(h)
# output
# 89","# 89

# code
if not 1 <=@"
4244,"# code
for a in range(47, 50) :
	print(a)
if a > 80 :
	print(a)
	a = (a - 73)
print(a)
# output
# 47
# 48
# 49
# 49","# 47
# 48
# 49
# 49

# code
if not 1 <=@"
4245,"# code
print(181)
if not 0 != 107 :
	print(2)
	c = 159
	s = 197 * 14
	print(s)
if  8 < 68 :
	k = (1 / 9)-(7 + 170)
	w = 188
a = 2 % 153
print(a)
# output
# 181
# 2","# 181
# 2

# code
if not 1 <=@"
4246,"# code
if 1 != 1 :
	u = (3 - 194)+(4 % 223)
	u = u + u
else :
	w = 235
print(161)
# output
# 161","# 161

# code
if not 1 <=@"
4247,"# code
l = 238
k = 9
while k <= 10 :
	k = k + 1
	e = 223
	l = e / 184
print(k)
# output
# 11","# 11

# code
if not 1 <=@"
4248,"# code
f = 170
while f <= 173 :
	f = f + 2
	if not f <= f :
		print(f)
if not f <= 100 :
	a = 220
print(f)
# output
# 174","# 174

# code
if not 1 <=@"
4249,"# code
e = (7 - 240)
m = 146
while m > 143 :
	m = m - 2
	s = 153
	print(m)
print(m)
# output
# 144
# 142
# 142","# 144
# 142
# 142

# code
if not 1 <=@"
4250,"# code
print(121)
print(81)
print(118)
n = 6 + 143
z = 45
while z < 50 :
	z = z + 3
	w = 120
	print(n)
print(z)
# output
# 121
# 81
# 118
# 149
# 149
# 51","# 121
# 81
# 118
# 149
# 149
# 51

# code
if  1 > 1 :@"
4251,"# code
a = 97
x = 60
print(x)
p = 195
if  p < 232 :
	print(p)
	k = (154 - 214)-(41 * 138)%(118 / a)
print(a)
# output
# 60
# 195
# 97","# 60
# 195
# 97

# code
if not 1 <=@"
4252,"# code
e = 190
while e > 189 :
	e = e - 1
	d = e + 26
	h = 148
	print(h)
	z = (h / 170)
print(e)
# output
# 148
# 189","# 148
# 189

# code
if not 1 <=@"
4253,"# code
v = 50
while v >= 49 :
	v = v - 1
	if  v < 227 :
		print(v)
		z = (115 - v)
		print(v)
print(v)
# output
# 49
# 49
# 48
# 48
# 48","# 49
# 49
# 48
# 48
# 48

# code
if not 1 <=@"
4254,"# code
i = 115
while i >= 110 :
	i = i - 3
	u = (192 + 101)
	f = i - i
	d = (f * 184)+(78 / i)*(u / 182)%(45 / 8)/(208 + 183)*(f / 127)
	k = 135
	h = 206 - 217
if  i >= i :
	t = 247
print(i)
# output
# 109","# 109

# code
if not 1 <=@"
4255,"# code
print(158)
c = 162
while c <= 163 :
	c = c + 2
	if c < c :
		x = 112
		o = 84 % x
print(c)
# output
# 158
# 164","# 158
# 164

# code
if not 1 <=@"
4256,"# code
n = 121
while n >= 118 :
	n = n - 2
	if not n <= n :
		x = n * 169
if n > n :
	print(n)
	w = (0 / 219)+(73 + 2)
l = 158
l = l / n
print(n)
# output
# 117","# 117

# code
if not 1 <=@"
4257,"# code
s = 120
while s < 125 :
	s = s + 3
	if  s < s :
		q = 62
	elif not s == s :
		n = s + 136
if s < s :
	i = 159
print(s)
# output
# 126","# 126

# code
if not 1 <=@"
4258,"# code
print(6)
d = 125
while d <= 126 :
	d = d + 2
	print(d)
print(d)
# output
# 6
# 127
# 127","# 6
# 127
# 127

# code
if not 1 <=@"
4259,"# code
if not 9 != 0 :
	x = (9 / 7)
y = 67
while y >= 62 :
	y = y - 3
	print(y)
	n = 35 % 222
	x = 100
w = 162
print(w)
print(w)
# output
# 64
# 61
# 162
# 162","# 64
# 61
# 162
# 162

# code
if not 1 <=@"
4260,"# code
z = 234
while z >= 229 :
	z = z - 3
	b = 196 % z
	b = (z * z)%(211 + 108)
	if z >= z :
		q = 251
print(z)
# output
# 228","# 228

# code
if not 1 <=@"
4261,"# code
g = 42
while g >= 41 :
	g = g - 1
	z = 120 - g
print(g)
print(g)
# output
# 40
# 40","# 40
# 40

# code
if not 1 <=@"
4262,"# code
h = 12
while h < 13 :
	h = h + 2
	if  h >= 131 :
		c = 174
h = h + 162
u = 166
c = 51
w = 237
print(c)
print(h)
# output
# 51
# 176","# 51
# 176

# code
if not 1 <=@"
4263,"# code
s = (169 + 160)*(102 % 2)/(131 - 9)/(132 % 9)
print(s)
m = 37
while m >= 32 :
	m = m - 3
	s = m - m
	s = (s / 143)
	s = s * 116
u = 148 / 240
m = (s + 56)
print(u)
# output
# 0.0
# 0.6166666666666667","# 0.0
# 0.6166666666666667

# code
if not 1 <=@"
4264,"# code
if not 3 < 229 :
	q = (2 - 192)-(0 * 17)
	q = (110 / 207)
	print(q)
	t = 80 - 189
	q = q - q
b = 251
while b >= 248 :
	b = b - 2
	y = b + b
print(b)
# output
# 247","# 247

# code
if not 1 <=@"
4265,"# code
for j in range(77, 78) :
	m = (j + j)
	print(m)
	q = 155
	v = 61
	if q == 29 :
		print(q)
print(j)
# output
# 154
# 77","# 154
# 77

# code
if not 1 <=@"
4266,"# code
for s in range(231, 232, 1) :
	s = 244
if s <= s :
	w = 236
z = 208
s = 162 / z
s = s % s
z = (229 - 148)*(s + 1)
print(s)
# output
# 0.0","# 0.0

# code
if  1 > 1 :@"
4267,"# code
p = 46
while p >= 45 :
	p = p - 2
	c = 77
	r = 149
k = 232
w = 253
print(w)
w = (w - p)*(253 / k)
p = 83 / 90
print(k)
# output
# 253
# 232","# 253
# 232

# code
if not 1 <=@"
4268,"# code
c = 54
a = 61
while a >= 56 :
	a = a - 3
	if not a > a :
		j = 114
if c == 146 :
	print(c)
	print(a)
print(c)
# output
# 54","# 54

# code
if not 1 <=@"
4269,"# code
a = 172
while a > 171 :
	a = a - 1
	if a > a :
		print(a)
		print(a)
print(a)
# output
# 171","# 171

# code
if not 1 <=@"
4270,"# code
b = 92
if b < 172 :
	v = 25
	v = v / b
	b = 89 - 152
v = 204
while v <= 207 :
	v = v + 2
	x = 146
print(v)
print(b)
# output
# 208
# -63","# 208
# -63

# code
if not 1 <=@"
4271,"# code
if 7 <= 1 :
	p = (5 / 26)
	d = 200
a = 65
while a <= 70 :
	a = a + 2
	z = (1 % 122)
	if z < z :
		print(a)
a = a - a
print(a)
# output
# 0","# 0

# code
if not 1 <=@"
4272,"# code
print(233)
if 9 != 4 :
	b = 141
	b = 122
	t = 219 / b
i = 255
print(i)
# output
# 233
# 255","# 233
# 255

# code
if  1 > 1 :@"
4273,"# code
r = 59
while r > 54 :
	r = r - 3
	y = r - r
	print(r)
print(r)
# output
# 56
# 53
# 53","# 56
# 53
# 53

# code
if not 1 <=@"
4274,"# code
h = 203
while h > 200 :
	h = h - 2
	p = 161
	if not h <= h :
		p = h - p
		z = 25 - p
print(h)
# output
# 199","# 199

# code
if not 1 <=@"
4275,"# code
b = 48
g = 101
while g >= 100 :
	g = g - 1
	b = 218 + 24
	b = (174 % 186)
print(g)
# output
# 99","# 99

# code
if  1 > 1 :@"
4276,"# code
v = 50
print(v)
o = 226
while o > 225 :
	o = o - 1
	print(v)
print(o)
# output
# 50
# 50
# 225","# 50
# 50
# 225

# code
if not 1 <=@"
4277,"# code
i = 252
while i >= 249 :
	i = i - 2
	if i <= 179 :
		t = (18 * 232)+(11 % 181)
		print(t)
print(i)
# output
# 248","# 248

# code
if  1 > 1 :@"
4278,"# code
m = 145
while m > 140 :
	m = m - 3
	print(m)
	if not m >= 195 :
		o = (m + 194)
print(m)
print(m)
# output
# 142
# 139
# 139
# 139","# 142
# 139
# 139
# 139

# code
if not 1 <=@"
4279,"# code
for r in range(234, 235, 1) :
	if r >= r :
		print(r)
		s = (226 - r)%(26 % r)
	if not r >= 38 :
		e = 60
		j = e / r
print(r)
# output
# 234
# 234","# 234
# 234

# code
if not 1 <=@"
4280,"# code
if 4 >= 1 :
	d = 86
	d = 122 * 2
elif 3 == 252 :
	print(16)
	print(102)
print(46)
# output
# 46","# 46

# code
if not 1 <=@"
4281,"# code
e = 202
while e < 207 :
	e = e + 3
	if  e > e :
		d = 152
print(e)
# output
# 208","# 208

# code
if not 1 <=@"
4282,"# code
q = (5 - 118)
o = 12
while o <= 17 :
	o = o + 2
	q = (18 % 195)
	d = (q % 90)
print(q)
# output
# 18","# 18

# code
if  1 > 1 :@"
4283,"# code
m = 28
g = 135
print(m)
d = 94
while d > 91 :
	d = d - 2
	if g > 181 :
		j = (218 + g)/(185 + 56)%(g * 249)/(m / g)/(g % 156)
		j = 99
print(m)
# output
# 28
# 28","# 28
# 28

# code
if not 1 <=@"
4284,"# code
print(2)
n = 73
while n > 72 :
	n = n - 2
	print(n)
	r = (n / 141)
	if r == n :
		print(n)
		v = 89
print(n)
# output
# 2
# 71
# 71","# 2
# 71
# 71

# code
if not 1 <=@"
4285,"# code
t = (2 % 64)-(0 % 153)%(1 / 46)
d = 217
while d >= 212 :
	d = d - 2
	t = t % 76
print(t)
# output
# 2.0","# 2.0

# code
if not 1 <=@"
4286,"# code
print(251)
e = (1 / 240)-(9 - 3)%(218 * 8)-(223 % 5)%(77 % 136)*(214 - 38)
u = 175
while u > 172 :
	u = u - 2
	if  e != 40 :
		e = 182 - 113
		m = 217
	elif not e != 145 :
		k = (e + e)
print(e)
# output
# 251
# 69","# 251
# 69

# code
if not 1 <=@"
4287,"# code
for r in range(169, 170, 1) :
	if not r > 33 :
		r = (29 + 207)
		o = 242
		print(o)
	print(r)
a = 8
print(r)
print(r)
i = 47
print(r)
# output
# 169
# 169
# 169
# 169","# 169
# 169
# 169
# 169

# code
if not 1 <=@"
