,example,all-generated-output
2931,"# code
print(84)
for c in range(243, 248) :
	o = (87 + c)
	print(c - 91)
	print(c * c)
print(c)
print(c)
if c >= c :
	print(c)
c = (9 * 120)%(94 / c)
print(c)
# output
# 84
# 152
# 59049
# 153
# 59536
# 154
# 60025
# 155
# 60516
# 156
# 61009
# 247
# 247
# 247
# 0.331983805668064","# 84
# 152
# 59049
# 153
# 59536
# 154
# 60025
# 155
# 60516
# 156
# 61009
# 247
# 247
# 247
# 0.1072961373390558

# code
print(1 + @"
2932,"# code
print(223)
s = (207 % 7)-(1 / 9)
print(s)
s = s / 114
if s != s :
	s = 135 * 40
	e = (s * 100)
if not s == 0 :
	s = (106 % 26)
print(s)
# output
# 223
# 3.888888888888889
# 2","# 223
# 0.8888888888888888
# 12

# code
print(1 *@"
2933,"# code
v = 42 / 2
print(v)
if  v > v :
	print(v)
if v > v :
	v = (v - v)*(39 / 138)
	e = 80
	p = 72
	m = 206
v = (156 % v)
print(v + v)
# output
# 21.0
# 18.0","# 21.0
# 12.0

# code
print(1 * 1@"
2934,"# code
print(202)
for c in range(175, 178, 2) :
	g = 148
c = (91 + 110)+(c % c)
print(c)
print(c / c)
print(c)
print(c - 240)
print(c)
b = 127
print(b)
# output
# 202
# 201
# 1.0
# 201
# -39
# 201
# 127","# 202
# 201
# 1.0
# 201
# -49
# 201
# 127

# code
print(1 * 1@"
2935,"# code
r = 181
while r > 176 :
	r = r - 3
	print(r)
r = r + r
print(r)
r = r + 162
r = (r % r)+(158 + r)
print(r)
print(r)
# output
# 178
# 175
# 350
# 670
# 670","# 178
# 175
# 350
# 528
# 528

# code
print(1 * 1@"
2936,"# code
print(25)
for h in range(83, 88) :
	print(h + 97)
if  h > h :
	j = 60 % 49
l = 203
l = 139 / l
h = l - 151
print(h)
q = 5
print(h % 218)
# output
# 25
# 180
# 181
# 182
# 183
# 184
# -150.3152709359606
# 67.6847290640394","# 25
# 180
# 181
# 182
# 183
# 184
# -150.32034632034632
# 16.67965367965368

# code
print(1 *@"
2937,"# code
print(170)
z = 218
while z < 219 :
	z = z + 2
	print(z)
	s = 131
	print(s * s)
print(z / 8)
# output
# 170
# 220
# 17161
# 27.5","# 170
# 220
# 17161
# 27.75

# code
print(1 * @"
2938,"# code
w = 9
while w >= 8 :
	w = w - 2
	y = 99
	y = (183 - y)+(9 - 159)/(239 - w)*(w % w)
	print(y)
print(w)
# output
# 84.0
# 7","# 94.0
# 7

# code
print(1 * 1@"
2939,"# code
if not 7 > 1 :
	print(5 - 187)
	p = (2 - 190)
o = (1 + 215)
u = (o + 208)+(o % 131)
print(o)
n = 8
while n > 3 :
	n = n - 3
	o = (43 - 245)%(u - n)%(2 / 138)-(n + 116)
print(o)
# output
# 216
# -117.98550724637681","# 216
# -128.99999999999999

# code
print(1 * 1@"
2940,"# code
for w in range(167, 172, 2) :
	print(w * w)
	if not w < 169 :
		print(w)
		u = 74
		h = 18
		u = (h + 97)
w = 109 % w
if  w >= 60 :
	print(w)
print(w)
# output
# 27889
# 28561
# 169
# 29241
# 171
# 109
# 109","# 27889
# 167
# 28561
# 169
# 29241
# 171
# 109
# 109

# code
print@"
2941,"# code
print(3 - 80)
w = (6 - 158)*(2 - 6)
if w == w :
	w = (146 - 253)/(w * 164)
	d = 85
	d = (111 / d)
print(w)
# output
# -77
# -0.0010730905006418486","# -77
# -0.0010365853658536585

# code
print(1 - 1@"
2942,"# code
print(1 + 12)
if 4 >= 167 :
	print(1 + 17)
	k = 32
	s = (30 / 130)*(117 - k)+(k / 183)
m = (7 % 2)/(164 * 2)
print(m + 62)
print(m)
# output
# 13
# 62.0030487804878
# 0.003048780487804878","# 13
# 62.00609756097561
# 0.006097560975609756

# code
print(1 - @"
2943,"# code
for z in range(48, 51) :
	print(z)
	z = 205 / 130
	w = 138
print(z)
z = (136 % z)*(z - 157)
d = 93
print(z)
# output
# 48
# 49
# 50
# 1.5769230769230769
# -59.77810650887643","# 48
# 49
# 50
# 1.5384615384615385
# -155.46153846153845

# code
print(1 * @"
2944,"# code
d = 253
while d > 250 :
	d = d - 2
	print(d)
	if d >= d :
		print(d)
		l = (d + d)
		print(l / d)
	u = 21 % 160
d = (d * d)/(14 * d)
print(d)
# output
# 251
# 251
# 2.0
# 249
# 249
# 2.0
# 17.785714285714285","# 251
# 251
# 2.0
# 249
# 249
# 2.0
# 1.7006024096385543

# code
print(1 * 1@"
2945,"# code
p = 209
while p >= 204 :
	p = p - 3
	print(p % 2)
	if p > 115 :
		print(p)
		print(p % 214)
print(p)
print(p)
print(p)
print(p * p)
# output
# 0
# 206
# 206
# 1
# 203
# 203
# 203
# 203
# 203
# 41209","# 0
# 206
# 206
# 0
# 203
# 203
# 203
# 203
# 203
# 41209

# code
print(1 * 1@"
2946,"# code
f = 68
while f >= 67 :
	f = f - 1
	print(f)
	p = (141 - f)
print(f)
f = 137 - 4
a = 53
print(f)
print(a)
print(a / 49)
# output
# 67
# 66
# 66
# 133
# 53
# 1.0816326530612246","# 67
# 66
# 66
# 133
# 53
# 1.1020408163265305

# code
print(1 * 1@"
2947,"# code
if  1 <= 2 :
	j = 179
print(17)
print(183)
u = 33
print(u % u)
for l in range(214, 219) :
	l = (u - 144)-(u - 94)
	n = 157 / 46
print(l)
# output
# 17
# 183
# 0
# -50","# 17
# 183
# 0
# -111

# code
print(1 * @"
2948,"# code
o = 157 / 38
if o == o :
	print(o)
	print(o)
	r = (o / o)
	print(o)
else :
	print(o)
print(o)
# output
# 4.131578947368421
# 4.131578947368421
# 4.131578947368421
# 4.131578947368421","# 4.2894736842105265
# 4.2894736842105265
# 4.2894736842105265
# 4.2894736842105265

# code
print(1@"
2949,"# code
i = 63 % 106
print(i + 57)
for c in range(23, 28) :
	print(c + 180)
	i = 83 / 222
print(i)
# output
# 120
# 203
# 204
# 205
# 206
# 207
# 0.3738738738738739","# 120
# 203
# 204
# 205
# 206
# 207
# 0.3783783783783784

# code
print(1 * 1@"
2950,"# code
f = 140 % 8
for y in range(23, 26) :
	if y < 82 :
		print(y + y)
		f = 130 - f
if  f == y :
	print(y)
	o = 177 * 217
	print(f + o)
	x = (f * 237)
print(f)
# output
# 46
# 48
# 50
# 126","# 46
# 48
# 130

# code
print(1 * 1)
pri@"
2951,"# code
if 1 == 2 :
	x = 113 + 245
	print(x)
else :
	p = 4 + 95
	print(p)
	f = 226
	k = (p * 119)%(p - 183)
p = 101 / 8
p = (p / 152)+(p - p)%(p - 252)
print(p)
# output
# 99
# 0.08305921052631579","# 99
# -249.90131578947367

# code
print(1 * 1@"
2952,"# code
for n in range(248, 253) :
	print(n / 64)
if not n != 23 :
	n = 16
	q = 80
print(n)
# output
# 3.875
# 3.890625
# 3.90625
# 3.921875
# 3.9375
# 252","# 3.875
# 3.890625
# 3.90625
# 3.921875
# 3.94375
# 252

# code
print(1 * @"
2953,"# code
print(4 * 3)
print(224)
print(2 % 163)
a = 197 / 208
for r in range(82, 83, 1) :
	c = r % r
	q = 86 + r
	if  c == 125 :
		print(r + 18)
		print(c * 252)
print(a)
# output
# 12
# 224
# 2
# 0.9471153846153846","# 12
# 224
# 2
# 0.9663461538461539

# code
print(1 * 1@"
2954,"# code
for q in range(244, 247, 2) :
	b = (q - 237)
print(q)
print(q)
print(q)
y = 56
print(y)
p = 43
q = 214
print(p)
print(q / y)
# output
# 246
# 246
# 246
# 56
# 43
# 3.8214285714285716","# 246
# 246
# 246
# 56
# 43
# 4.071428571428571

# code
print(1 * 1)@"
2955,"# code
for k in range(239, 240) :
	k = 195
	k = k - k
	print(k)
	h = 213
k = (k / 208)+(k - k)-(81 % 31)
if  k >= 99 :
	print(k)
	print(k)
	l = (k - k)+(118 / k)/(53 + 252)
print(k % 253)
# output
# 0
# 234.0","# 0
# 242.0

# code
print(1 * 1@"
2956,"# code
if  5 >= 9 :
	j = (78 * 4)
	print(j)
s = 203
print(s * 210)
for z in range(108, 113) :
	s = 174 / z
	print(s)
print(z)
print(s)
print(s)
# output
# 42630
# 1.6111111111111112
# 1.5963302752293578
# 1.5818181818181818
# 1.5675675675675675
# 1.5535714285714286
# 112
# 1.5535714285714286
# 1.5535714285714286","# 42730
# 1.6153846153846154
# 1.6226415094339623
# 1.6037735849056605
# 1.5849056603773586
# 1.5735849056603774
# 112
# 1.5735849056603774
# 1.5735849056603774

# code
print(1 - 1@"
2957,"# code
p = 70
while p > 67 :
	p = p - 2
	f = 164 / 89
	f = (67 % 236)-(241 % 181)
	f = (47 * 6)
	print(f)
	k = 103 / 234
	f = (221 - 209)+(p - 191)
print(p)
print(p)
# output
# 282
# 282
# 66
# 66","# 272
# 272
# 66
# 66

# code
print(1 * 1@"
2958,"# code
q = (149 / 200)*(6 * 1)
print(q)
t = 105
m = 110
print(t)
if not m >= 195 :
	print(m)
else :
	print(m)
	t = (213 % t)
print(q)
# output
# 4.47
# 105
# 110
# 4.47","# 4.045
# 105
# 110
# 4.045

# code
print(1 *@"
2959,"# code
k = 67
while k > 66 :
	k = k - 2
	print(k % 13)
	if  k > 249 :
		z = (k / 24)+(k - k)/(170 + 37)
		print(k)
		z = (7 / 82)*(k / 172)
	else :
		print(k - k)
print(k)
# output
# 0
# 0
# 65","# 1
# 0
# 65

# code
print(1 * 1@"
2960,"# code
x = 156
x = (191 / 156)
for r in range(196, 197, 2) :
	print(x)
	print(x - x)
q = 66
h = 140
print(x)
f = 218 / q
if  f > 194 :
	s = (79 - 106)+(132 + h)
print(f)
# output
# 1.2243589743589745
# 0.0
# 1.2243589743589745
# 3.303030303030303","# 1.2564102564102564
# 0.0
# 1.2564102564102564
# 3.3636363636363638

# code
print(1 * @"
2961,"# code
if 3 >= 1 :
	print(124)
	print(156)
for w in range(243, 248, 3) :
	w = 99 / w
	if w <= 229 :
		print(w)
		w = w % 226
		w = (92 / w)*(w * w)
print(w)
print(w)
# output
# 124
# 156
# 0.4074074074074074
# 0.4024390243902439
# 37.02439024390244
# 37.02439024390244","# 124
# 156
# 0.40654205607476634
# 0.3967611336032389
# 1.9999999999999998
# 1.9999999999999998

# code
print(1 @"
2962,"# code
m = (3 + 7)
c = 8
while c >= 7 :
	c = c - 2
	w = (118 - 180)
	w = m + c
	if  m != w :
		v = 226 + m
		m = m % 205
		print(v)
print(m % 177)
# output
# 236
# 10","# 230
# 10

# code
print(1 * 1@"
2963,"# code
print(1 % 186)
v = 32
print(v)
q = 12
while q > 7 :
	q = q - 3
	print(q * 122)
q = 42 % 157
print(v + 29)
print(q)
print(q + 209)
# output
# 1
# 32
# 1098
# 732
# 61
# 42
# 251","# 1
# 32
# 1078
# 852
# 61
# 42
# 251

# code
print(1 * 1@"
2964,"# code
x = (82 - 233)
v = (x - x)*(x * x)
h = 167
while h <= 170 :
	h = h + 2
	b = 128
	print(h)
a = x / 194
print(v)
print(a)
print(h)
# output
# 169
# 171
# 0
# -0.7783505154639175
# 171","# 169
# 171
# 0
# -0.7938144329896907
# 171

# code
print(1 * 1@"
2965,"# code
q = 165
while q <= 168 :
	q = q + 2
	b = 242
	print(q)
q = 34 + q
p = q + q
p = q + p
if q <= 24 :
	q = 89 + p
print(p)
# output
# 167
# 169
# 609","# 167
# 169
# 516

# code
print(1 * 1@"
2966,"# code
o = (2 * 123)/(5 - 2)
for t in range(51, 56) :
	print(o)
	print(t)
	if  o < o :
		d = (t + 205)+(o % 134)/(t / o)
		print(o)
print(t)
print(o)
print(o)
print(t * 129)
# output
# 82.0
# 51
# 82.0
# 52
# 82.0
# 53
# 82.0
# 54
# 82.0
# 55
# 55
# 82.0
# 82.0
# 7095","# 100.0
# 51
# 100.0
# 52
# 100.0
# 53
# 100.0
# 54
# 100.0
# 55
# 55
# 100.0
# 55
# 100.0
# 55
# 55
# 63@"
2967,"# code
if 2 < 8 :
	m = 1 % 242
b = 169
h = 71
while h > 66 :
	h = h - 3
	print(b)
	b = (b % 71)
u = 11
u = b - h
print(b * 108)
# output
# 169
# 27
# 2916","# 169
# 10
# 1080

# code
print(1 * 1@"
2968,"# code
print(4 / 1)
print(9 % 60)
print(113)
print(219)
print(238)
o = 59
while o > 58 :
	o = o - 1
	print(o * 157)
	i = o + 60
print(o)
# output
# 4.0
# 9
# 113
# 219
# 238
# 9106
# 58","# 4.0
# 9
# 113
# 219
# 238
# 9646
# 58

# code
print(1 * 1@"
2969,"# code
n = 166
while n <= 169 :
	n = n + 2
	t = 44
	w = 32
n = (181 % n)-(125 / 20)
print(n)
if n != 6 :
	print(n)
print(n)
print(n % n)
# output
# 4.75
# 4.75
# 4.75
# 0.0","# 10.5
# 10.5
# 10.5
# 0.0

# code
print(1 * 1@"
2970,"# code
h = 2 % 4
f = (h / 144)*(h + h)-(80 + h)
f = f / 247
k = 160
while k < 165 :
	k = k + 3
	print(f * f)
	print(f)
h = f + f
print(f)
print(k)
# output
# 0.11006395737200479
# -0.3317588843904633
# 0.11006395737200479
# -0.3317588843904633
# -0.3317588843904633
# 166","# 0.00010062893081761007
# -0.013574660633484163
# 0.00010062893081761007
# -0.013574660633484163
# -0.013574660633484163
# 166

# code@"
2971,"# code
l = 14
l = (27 - 10)%(l * l)+(237 - 228)%(95 / l)/(158 - 246)/(222 - 56)
print(l)
d = 1
while d >= -4 :
	d = d - 2
	b = 26
if l == l :
	l = 167 % 186
h = 138
print(h % 45)
# output
# 16.999848419652636
# 3","# 17.99999999999999
# 33

# code
print(1 * 1@"
2972,"# code
z = (106 - 243)
z = (40 % 33)+(69 / 202)
for m in range(238, 243, 3) :
	print(z / z)
	m = z + 147
	l = 14
v = (z - 140)%(85 + 81)%(30 / 179)/(14 % z)
print(z)
k = (m / 207)+(m - z)/(100 + z)+(111 - 240)
print(z * v)
print(v)
# output
# 1.0
# 1.0
# 7.341584158415841
# 0.1733584180623386
# 0.023613216755625353","# 1.0
# 1.0
# 7.336633663366337
# 0.00010113366336633663
# 0.00010113366336633663

# code
print@"
2973,"# code
f = 3 % 4
if not f != f :
	print(f)
	print(f % f)
w = (212 % 35)-(f / f)*(f % 22)
print(f)
print(w)
print(w)
if f >= 133 :
	k = 147
print(f)
# output
# 3
# 0
# 3
# -1.0
# -1.0
# 3","# 3
# 0
# 3
# 12.0
# 12.0
# 3

# code
print(1 * 1@"
2974,"# code
for w in range(38, 43) :
	w = (w * 22)*(w / 147)
	e = 241
	print(e)
	n = 207
	if not w < 101 :
		print(w)
		e = (52 % 73)
if w != w :
	w = (w / w)%(w % 76)
print(w)
# output
# 241
# 216.10884353741497
# 241
# 227.63265306122452
# 241
# 239.45578231292518
# 241
# 251.578231292517
# 241
# 264.0
# 264.0","# 241
# 241
# 241
# 241
# 241
# 241
# 241
# 241
# 241
# 241

# code
print(1 * 1)
print(1 * 1)
print(1 - 1)
print(1 - 1)
print(1 * 1)
print(1 * 1)
#@"
2975,"# code
a = 57 + 208
q = (a % 193)
for v in range(101, 106) :
	v = 109 + 151
	print(a - a)
print(q)
# output
# 0
# 0
# 0
# 0
# 0
# 72","# 0
# 0
# 0
# 0
# 0
# 122

# code
print(1 * @"
2976,"# code
print(3 + 98)
print(81)
for b in range(36, 41, 2) :
	o = (b / 86)
	x = 138
print(b)
q = (31 - 117)*(220 / 46)-(b % b)
b = 233 + q
print(q + b)
# output
# 101
# 81
# 40
# -589.6086956521739","# 101
# 81
# 40
# -117.0

# code
print(1 * 1)
print(1 * @"
2977,"# code
if  2 < 129 :
	h = 103
z = (173 / 3)
for r in range(217, 222) :
	if  r == 221 :
		r = 246 + 101
		print(r)
		z = (178 % 198)
print(r)
# output
# 347
# 347","# 221

# code
print(1 * 1)
prin@"
2978,"# code
for g in range(148, 151) :
	if  g <= 218 :
		print(g)
		print(g)
e = (g % 35)
print(g)
if not e != e :
	print(e % e)
	w = 110
print(e)
print(e / g)
# output
# 148
# 148
# 149
# 149
# 150
# 150
# 150
# 0
# 10
# 0.06666666666666667","# 148
# 148
# 149
# 149
# 150
# 150
# 150
# 0
# 25
# 0.16

# code
print(1 * 1)
print(1 * 1)
@"
2979,"# code
print(169)
print(6 / 1)
t = (204 / 8)%(9 - 1)-(1 + 0)+(5 / 5)+(49 / 6)
print(t * t)
for b in range(72, 77) :
	b = (b / b)+(t / t)
	t = (79 / b)
	print(b)
	y = 37 % 216
print(t - 174)
print(b - t)
# output
# 169
# 6.0
# 93.44444444444443
# 2.0
# 2.0
# 2.0
# 2.0
# 2.0
# -134.5
# -37.5","# 169
# 6.0
# 100.25
# 1.0
# 1.0
# 1.0
# 1.0
# 1.0
# -173.0
# -172.0

# code
print(1 * 1)
print(1 @"
2980,"# code
m = 22
while m > 17 :
	m = m - 2
	f = m - 168
	x = 142
o = (115 / m)-(181 % m)
o = (m - o)
print(m / 179)
print(o)
if o == m :
	o = o % 17
print(o)
# output
# 0.0893854748603352
# 13.8125
# 13.8125","# 0.09497206703910614
# 11.8125
# 11.8125

# code
print(1 * @"
2981,"# code
f = 115
print(f)
y = f / 222
t = 215
while t <= 216 :
	t = t + 2
	print(f)
	if  y >= 103 :
		a = 148
	c = 255
print(y)
# output
# 115
# 115
# 0.5180180180180181","# 115
# 115
# 0.5135135135135135

# code
print(1 * 1@"
2982,"# code
d = 74
d = (137 - d)%(207 + d)-(8 % 163)
s = 81
print(s)
q = (d / s)/(236 * 158)
n = 191
while n <= 192 :
	n = n + 2
	print(d)
o = d + q
print(o)
# output
# 81
# 55
# 55.00001820994276","# 81
# 69
# 69.00000000000001

# code
print(1 * 1@"
2983,"# code
m = (228 - 75)
l = 26
while l >= 23 :
	l = l - 2
	print(l / 200)
print(m % l)
print(m)
print(l)
# output
# 0.12
# 0.11
# 21
# 153
# 22","# 0.12
# 0.11
# 11
# 153
# 22

# code
print(1 * 1@"
2984,"# code
for q in range(128, 133) :
	q = q / 86
	d = (5 - q)
n = 24 + 66
print(q)
print(n)
# output
# 1.5348837209302326
# 90","# 1.5116279069767442
# 90

# code
print(1 * 1@"
2985,"# code
r = 195 / 2
f = 172
y = 201
v = 220
while v > 215 :
	v = v - 3
	print(f / 230)
if v <= 121 :
	v = y + y
	f = 93 * 86
print(y - 41)
# output
# 0.7478260869565218
# 0.7478260869565218
# 160","# 0.7565217391304348
# 0.7565217391304348
# 160

# code
print(1 * 1@"
2986,"# code
h = (1 - 96)
for g in range(116, 121, 2) :
	print(g)
g = 241
u = 122
print(g)
print(h / g)
print(g)
g = 119
a = 204
print(a + a)
# output
# 116
# 118
# 120
# 241
# -0.3941908713692946
# 241
# 408","# 116
# 118
# 120
# 241
# -0.4088397790055249
# 241
# 408

# code
print(1 * 1@"
2987,"# code
u = (2 - 103)
for z in range(25, 26, 1) :
	a = (242 % z)
print(u)
o = (224 + u)%(u / 99)+(37 % 68)
b = 122
s = z / b
print(s)
if  z <= b :
	g = 188
print(b / b)
# output
# -101
# 0.20491803278688525
# 1.0","# -101
# 0.20652173913043478
# 1.0

# code
print(1 * 1@"
2988,"# code
g = 2 * 118
g = 40 + 24
print(g * 215)
r = 133
while r < 138 :
	r = r + 3
	o = (101 + g)+(r % g)
	if  g != g :
		print(g)
		print(o * 165)
print(g)
# output
# 13760
# 64","# 10860
# 64

# code
print(1 * 1@"
2989,"# code
print(157)
y = 201
while y < 202 :
	y = y + 2
	if y > y :
		c = y / y
		a = 116
	c = 225
	print(c / 192)
print(y)
print(y)
# output
# 157
# 1.171875
# 203
# 203","# 157
# 1.109375
# 203
# 203

# code
print(1 * 1@"
2990,"# code
d = 248
n = 228
while n >= 227 :
	n = n - 1
	d = (d % d)+(d + 121)/(47 % d)
	print(d)
	print(n)
print(d)
# output
# 7.851063829787234
# 227
# 16.63736263736264
# 226
# 16.63736263736264","# 5.0212765957446805
# 227
# 5.0212765957446805
# 226
# 5.0212765957446805

# code
print(1 @"
2991,"# code
if not 1 >= 6 :
	k = 4 - 7
	k = 219 % k
	print(k)
p = (89 % 164)
x = 54
w = 53
print(x)
# output
# 0
# 54","# -1
# 54

# code
print(1 * @"
2992,"# code
a = 107
while a <= 112 :
	a = a + 2
	g = (149 / 98)/(100 * 187)/(a * 100)+(a % 70)
	m = 120
a = 174 + a
a = a % 210
print(a)
print(a / a)
print(a)
print(a - 12)
# output
# 77
# 1.0
# 77
# 65","# 113
# 1.0
# 113
# 101

# code
print(1 @"
2993,"# code
p = 4
p = (p / p)/(p - 132)+(176 + p)+(188 / 27)*(108 / p)
e = 11
while e >= 10 :
	e = e - 2
	v = 136 + p
if p == 105 :
	print(p % 137)
	p = (p / 150)+(p * p)-(68 % 73)/(e - 255)
	n = 47 - 32
print(p)
# output
# 367.9921875","# 195.03703703703704

# code
prin@"
2994,"# code
h = 146 + 4
print(h)
h = 133 - h
k = 54
k = (h - 115)-(h - 93)
g = 79
while g < 80 :
	g = g + 2
	k = 164 / 39
k = (47 / 199)*(h / 96)
print(g + k)
# output
# 150
# 80.95817629815745","# 150
# 81.47945205479452

# code
print(1 * 1@"
2995,"# code
print(85)
z = (8 * 69)
if not z > z :
	m = 130
	print(m)
	print(z)
elif z <= 27 :
	s = 170
	s = (132 - z)
	o = 185 / 153
print(z / 139)
# output
# 85
# 130
# 552
# 3.971223021582734","# 85
# 130
# 532
# 4.089385474860335

# code
print(1 * 1@"
2996,"# code
for n in range(241, 242, 2) :
	print(n)
n = n % 171
y = 241
j = 152
if y > j :
	y = (n - j)/(n + 18)
	t = (n % n)
	p = (n - y)*(y * y)/(94 + 52)
print(y % 45)
print(n % 90)
# output
# 241
# 44.06818181818182
# 70","# 241
# 1
# 70

# code
print(1 * 1)
print(1 * 1)
p@"
2997,"# code
print(183)
for z in range(234, 239) :
	r = (z / z)*(21 + 238)
	s = (z % 183)/(z * 224)/(r / z)+(117 / r)
	z = 194
z = 171 - z
if  z < z :
	print(z / 162)
q = 75
print(z + z)
# output
# 183
# -46","# 183
# -12

# code
print(1 * 1@"
2998,"# code
if not 2 <= 6 :
	print(0 - 5)
	print(253)
	print(2 % 196)
	print(5 - 150)
else :
	g = (2 - 1)+(2 - 140)-(166 * 9)%(5 * 2)
	print(g)
	r = (g / 6)/(97 - g)*(236 - 210)
	print(g * 115)
print(1 * 5)
# output
# -141
# -16215
# 5","# -138
# -15930
# 5

# code
print(1 * 1@"
2999,"# code
for x in range(199, 200) :
	print(x)
	print(x)
	print(x)
q = 237
print(q)
print(x)
p = 107
print(x % 190)
if x > 147 :
	print(q)
print(p)
# output
# 199
# 199
# 199
# 237
# 199
# 9
# 237
# 107","# 199
# 199
# 199
# 237
# 199
# 199
# 199
# 107

# code
print(1 *@"
3000,"# code
t = 4
while t <= 5 :
	t = t + 1
	if t < 189 :
		s = t / 55
		print(t / 60)
		j = 89 + t
print(t)
# output
# 0.08333333333333333
# 0.1
# 6","# 0.08333333333333333
# 0.06666666666666667
# 6

# @"
3001,"# code
c = 174
print(c)
c = 82 + 166
print(c)
y = (c + 113)/(c / c)
for z in range(16, 17) :
	print(z - z)
	print(y)
print(y)
# output
# 174
# 248
# 0
# 361.0
# 361.0","# 174
# 248
# 0
# 351.0
# 351.0

# code
print(1 * 1@"
3002,"# code
if not 6 != 9 :
	print(2 * 82)
	print(191)
b = (206 - 8)
l = 59
d = 32
while d >= 31 :
	d = d - 2
	print(d)
print(d + 162)
print(l)
# output
# 30
# 192
# 59","# 30
# 192
# 30

# code
print(1 * 1@"
3003,"# code
a = 128
while a >= 127 :
	a = a - 2
	print(a)
a = a / 125
x = 238 / 60
print(a + a)
# output
# 126
# 2.016","# 126
# 2.048

# code
print(1 * 1@"
3004,"# code
q = 49
h = 99
print(q / 49)
for y in range(124, 127) :
	c = 52
q = (77 + 94)+(228 + 6)/(118 - q)%(y + h)
h = 146 - q
if q == h :
	print(q)
print(h)
# output
# 1.0
# -28.391304347826093","# 0.9795918367346939
# -103.0

# code
print(1 *@"
3005,"# code
k = (68 * 6)+(7 / 204)-(69 / 68)
for x in range(242, 247, 3) :
	if  x != k :
		h = 113
		x = (58 * h)/(128 % k)
print(x)
# output
# 51.203125","# 10.0

# code
print(1 * 1)
pri@"
3006,"# code
w = 70
while w >= 65 :
	w = w - 2
	v = (w - 90)
m = 3
l = 133
w = 96
print(l - 44)
print(l)
m = w + w
print(m)
# output
# 89
# 133
# 192","# 89
# 133
# 132

# code
print(1 * 1@"
3007,"# code
f = (6 + 3)
f = (f + 173)/(219 % 232)+(111 / 10)
print(f)
print(f)
f = 55
a = 255
while a < 260 :
	a = a + 3
	f = (a % a)
	print(f)
print(f % a)
# output
# 11.931050228310502
# 11.931050228310502
# 0
# 0
# 0","# 11.252100840336135
# 11.252100840336135
# 0
# 0
# 0

# code
print(1 * 1@"
3008,"# code
print(225)
r = 92
while r > 91 :
	r = r - 2
	f = 233
	print(f % 150)
print(r - r)
r = 153 - 74
r = 215 - 100
r = r + 178
print(r)
# output
# 225
# 83
# 0
# 293","# 225
# 83
# 0
# 273

# code
print(1 * 1@"
3009,"# code
print(149)
t = 16
while t > 15 :
	t = t - 2
	print(t % t)
print(t)
print(t * 234)
t = t + t
print(t)
print(t)
print(t % 71)
# output
# 149
# 0
# 14
# 3276
# 28
# 28
# 28","# 149
# 0
# 14
# 3216
# 28
# 28
# 28

# code
print(1 * 1@"
3010,"# code
u = 53
while u > 52 :
	u = u - 1
	f = 172
	l = (u / 135)/(236 / 25)%(131 * 122)+(u % 215)
	print(f - l)
f = 229
if f == 194 :
	c = (u / 34)%(167 + 75)*(148 + 172)
	a = 216
print(f)
# output
# 119.95919648462021
# 229","# 120.98444444444445
# 229

# code
print(1 * 1@"
3011,"# code
o = 2 / 1
print(o)
d = o * 7
r = 40
while r >= 35 :
	r = r - 2
	print(d / 59)
	o = (r * 89)%(o + d)
print(d)
# output
# 2.0
# 0.23728813559322035
# 0.23728813559322035
# 0.23728813559322035
# 14.0","# 2.0
# 0.2033898305084746
# 0.2033898305084746
# 0.2033898305084746
# 14.0

# code
print(1 * 1)
p@"
3012,"# code
for s in range(180, 185, 2) :
	j = 37
y = 63
print(s - 232)
s = (s % 224)/(s / 130)-(y / s)-(137 + 179)/(167 / s)*(s % s)-(179 + y)/(76 - y)
print(y / 234)
print(s * s)
# output
# -48
# 0.2692307692307692
# 12330.375528692355","# -48
# 0.26495726495726496
# 10201.0

# code
print(1 * 1)
print(1 @"
3013,"# code
e = 10
while e < 15 :
	e = e + 3
	g = 61
	g = (42 - 238)%(g % e)
	print(g)
print(e)
# output
# 2
# 12
# 16","# 1
# 1
# 16

# code
print(1 * 1)@"
3014,"# code
g = 182
u = (189 / 180)*(g / g)*(219 % 107)+(155 % g)*(g / g)
x = 62
for p in range(55, 60) :
	g = (90 % g)-(u - p)
	k = x - 137
print(p)
u = (u - p)
print(u)
print(u)
print(u)
# output
# 59
# 101.25
# 101.25
# 101.25","# 59
# -13.0
# -13.0
# -13.0

# code
print(1 * 1)
p@"
3015,"# code
v = (8 - 193)+(4 - 1)
print(v - 41)
for f in range(209, 212, 2) :
	g = (55 % f)
f = (v / 152)
print(v % 160)
# output
# -223
# 138","# -246
# 153

# code
print(1 * 1@"
3016,"# code
if 2 > 9 :
	print(32)
	print(39)
	t = 1 / 219
	print(t - 122)
print(7 * 236)
# output
# 1652","# 1612

# code
print(1 * 1@"
3017,"# code
p = 90
while p > 89 :
	p = p - 1
	print(p)
p = (p - 189)
q = 20
print(p + 228)
# output
# 89
# 128","# 89
# 109

# code
print(1 * 1@"
3018,"# code
for b in range(179, 182, 2) :
	b = b + b
	if  b < b :
		print(b * b)
b = b / 124
print(b)
if  b == b :
	print(b)
x = 74
print(b)
print(b * b)
# output
# 2.9193548387096775
# 2.9193548387096775
# 2.9193548387096775
# 8.522632674297608","# 2.9516129032258065
# 2.9516129032258065
# 2.9516129032258065
# 8.906432748538012

# code
print(1 * 1@"
