,example,all-generated-output
2695,"# code
p = (201 + 143)%(200 - 1)
p = p - 31
k = 234
while k >= 233 :
	k = k - 2
	print(k)
if  k != 185 :
	f = 248
	d = (f * p)/(p + 60)/(86 % k)
	print(p)
print(k % 17)
# output
# 232
# 114
# 11","# 232
# 19
# 1

# code
print(1 * 1)
@"
2696,"# code
print(16)
print(73)
a = (135 * 7)+(3 + 18)
b = 143
while b < 148 :
	b = b + 2
	if a > a :
		a = (b * 84)-(10 - a)+(177 / 224)%(a * 150)-(b * a)
		print(a / 193)
		c = (8 % b)
print(b + a)
# output
# 16
# 73
# 1115","# 16
# 73
# 1042

# code
print(1 * 1@"
2697,"# code
print(177)
w = (214 * 2)
e = 222
while e <= 223 :
	e = e + 2
	print(e)
	w = (215 % w)/(w * e)
	print(w)
print(w)
# output
# 177
# 224
# 0.0022425734312416555
# 0.0022425734312416555","# 177
# 224
# 0.00010416666666666666
# 0.00010416666666666666

# code
print(1 -@"
2698,"# code
if not 4 != 2 :
	m = (202 - 4)
	m = 83 + m
c = (1 / 207)+(210 % 2)-(2 / 5)
c = (143 * c)
if not c <= c :
	p = 27
	print(p)
print(c - 79)
print(c * c)
print(c + c)
# output
# -135.50917874396134
# 3193.2872823169732
# -113.0183574879227","# -10.399999999999999
# 11664.24
# 276.79999999999995

# code
print(1 - 1)
print(1 @"
2699,"# code
print(2 - 2)
for v in range(72, 77, 2) :
	print(v)
if v >= v :
	v = 248 / v
	b = 225
print(v % 7)
v = 84 + 58
v = 41 - v
w = 239
print(v)
# output
# 0
# 72
# 74
# 76
# 3.263157894736842
# -101","# 0
# 72
# 74
# 76
# 3.25
# -103

# code
print(1 * 1)
print(1 * 1@"
2700,"# code
v = (180 - 1)
v = 30 - v
print(v * 99)
if  v > 224 :
	u = 166
	y = 30
print(v)
# output
# -14751
# -149","# -14318
# -159

# code
print(1 - 1@"
2701,"# code
print(221)
print(2 / 223)
o = 7 + 8
o = (o * o)
if  o > 96 :
	o = (o + 207)
	print(o)
	q = 17
e = 80
while e >= 79 :
	e = e - 2
	print(e)
print(e)
# output
# 221
# 0.008968609865470852
# 432
# 78
# 78","# 221
# 0.008968609865470852
# 78
# 78

# code
print(1 * 1)
prin@"
2702,"# code
t = 9 + 1
t = 243 - t
f = 187
while f <= 192 :
	f = f + 3
	print(f * f)
	t = (t / t)%(163 % t)%(203 - t)
print(t)
# output
# 36100
# 37249
# 222.0","# 36100
# 37249
# 1.0

# code
print(1 - 1)
@"
2703,"# code
print(36)
o = 3 % 42
o = (o - 89)%(o * 235)
if o > 187 :
	print(o)
a = 145
if not o == 94 :
	print(a % 163)
	print(o)
print(a)
# output
# 36
# 619
# 145
# 619
# 145","# 36
# 145
# 145
# 145

# code
print(1 * 1)
prin@"
2704,"# code
t = 208
t = 186
b = (t / 39)%(t * 106)-(8 + t)
print(t)
for k in range(120, 123) :
	print(t)
	print(k)
	if k > k :
		print(t)
		m = 7
print(b)
# output
# 186
# 186
# 120
# 186
# 121
# 186
# 122
# -189.23076923076923","# 186
# 186
# 120
# 186
# 121
# 186
# 122
# -191.46153846153845

# code
print(1 * 1@"
2705,"# code
o = 192
while o <= 193 :
	o = o + 2
	print(o % o)
	h = 10
	h = 47 + o
	print(h)
print(o)
o = 248 % 143
o = 5 + o
print(o)
# output
# 0
# 241
# 194
# 110","# 0
# 241
# 194
# 108

# code
print(1 * 1@"
2706,"# code
print(137)
a = 255
print(a)
print(a)
print(a)
if not a >= 151 :
	print(a)
	f = 29
j = 88
while j < 93 :
	j = j + 2
	print(j * 191)
print(a * 240)
# output
# 137
# 255
# 255
# 255
# 17190
# 17572
# 17954
# 61200","# 137
# 255
# 255
# 255
# 17690
# 18032
# 18434
# 60000

# code
print(1 * 1@"
2707,"# code
x = 198
for u in range(112, 117) :
	print(u)
if u != 107 :
	w = 150
print(u * x)
# output
# 112
# 113
# 114
# 115
# 116
# 22968","# 112
# 113
# 114
# 115
# 116
# 22048

# code
print(1 * 1@"
2708,"# code
y = 181
print(y / 39)
print(y)
a = 7
while a < 8 :
	a = a + 2
	print(a)
	if y <= y :
		print(y - a)
		y = 153 - 90
print(a)
# output
# 4.641025641025641
# 181
# 9
# 172
# 9","# 4.564102564102564
# 181
# 9
# 172
# 9

# code
print(1 * 1@"
2709,"# code
print(107)
for m in range(29, 32) :
	m = m / 49
m = m - 63
print(m)
if m != m :
	f = m / 201
print(m)
# output
# 107
# -62.36734693877551
# -62.36734693877551","# 107
# -62.346938775510205
# -62.346938775510205

# code
print(1 -@"
2710,"# code
x = 1 - 157
for a in range(202, 203, 1) :
	print(a)
	a = (186 % x)+(16 * 17)
h = 50
print(a)
print(h)
s = a / 77
if a >= h :
	print(s)
print(s)
# output
# 202
# 146
# 50
# 1.896103896103896
# 1.896103896103896","# 202
# -150
# 50
# -1.974025974025974
# -1.974025974025974

# code
print(1 @"
2711,"# code
print(176)
d = (2 + 32)
b = 132
i = 175
if not b < d :
	a = i + 69
	k = b - d
n = 132
i = 135 / 10
q = (n + d)%(n * i)-(i + 25)+(b - i)
print(q)
# output
# 176
# 246.0","# 176
# -12.0

# code
print(1 * 1@"
2712,"# code
b = (24 - 1)
for o in range(24, 25, 2) :
	if  b > o :
		o = o / b
		print(b)
		print(b + 217)
	o = (b + b)%(b / 54)
print(o)
print(b)
a = (29 % 219)
print(o)
# output
# 0.4259259259259255
# 23
# 0.4259259259259255","# 0.37037037037037035
# 23
# 0.37037037037037035

# code
print(1 -@"
2713,"# code
for i in range(84, 85) :
	print(i)
	if i < i :
		print(i)
	else :
		i = i + i
		v = i / 189
		c = 26
print(i + 210)
# output
# 84
# 378","# 84
# 392

# code
print(1 - 1@"
2714,"# code
k = 87 + 5
r = 120
while r >= 117 :
	r = r - 2
	e = r - 160
	print(k)
	print(r)
print(k)
r = 6 * k
print(r)
print(r - 249)
# output
# 92
# 118
# 92
# 116
# 92
# 552
# 303","# 92
# 118
# 92
# 116
# 92
# 672
# 433

# code
print(1 * 1@"
2715,"# code
for p in range(237, 238) :
	print(p)
	p = (118 / 61)+(p - p)
	print(p)
	print(p)
if not p >= 208 :
	print(p)
print(p)
# output
# 237
# 1.9344262295081966
# 1.9344262295081966
# 1.9344262295081966
# 1.9344262295081966","# 237
# 1.9672131147540983
# 1.9672131147540983
# 1.9672131147540983
# 1.9672131147540983

# code
print(1 - 1@"
2716,"# code
for t in range(193, 196, 2) :
	if t <= t :
		p = t % 213
		print(t - 47)
		print(p)
	print(t)
g = 246 / 247
if t != 119 :
	o = 80
	o = t + 214
print(g)
# output
# 146
# 193
# 193
# 148
# 195
# 195
# 0.9959514170040485","# 146
# 193
# 193
# 148
# 195
# 195
# 0.9919028340080972

# code
print(1 * 1@"
2717,"# code
r = 141 % 4
d = r % 155
for x in range(222, 223, 1) :
	if r >= r :
		x = (40 / x)%(93 + x)
		print(x)
		b = 201
print(x)
d = (114 % 43)%(175 / r)
x = (167 / d)
print(d / 53)
# output
# 0.18018018018018017
# 0.18018018018018017
# 0.5283018867924528","# 0.18018018018018017
# 0.18018018018018017
# 0.010309278350515464

# code
print(1 *@"
2718,"# code
m = 90
while m < 95 :
	m = m + 2
	p = (102 - 235)
j = 145 % m
k = 16
print(j)
# output
# 49","# 59

# code
print(1 * 1@"
2719,"# code
x = 159
x = (15 * 243)%(170 / x)
for z in range(26, 31) :
	print(z)
	print(x)
	d = 151
	print(x)
t = 177
v = t - 228
z = 141 % v
print(x)
# output
# 26
# 0.1572327044025681
# 0.1572327044025681
# 27
# 0.1572327044025681
# 0.1572327044025681
# 28
# 0.1572327044025681
# 0.1572327044025681
# 29
# 0.1572327044025681
# 0.1572327044025681
# 30
# 0.1572327044025681
# 0.1572327044025681
# 0.1572327044025681","# 26
# 0.09623430962343096
# 0.09623430962343096
# 27
# 0.09623430962343096
# 0.09623430962343096
# 28
# 0.09623430962343096
# 0.09623430962343096
# 29
# 0.09623430962343096
# 0.09623430962343096
# 30
# 0.09623430962343096
# 0.09623430962343096
# 0.09623430962343096
# 0.0962@"
2720,"# code
print(246)
h = (4 % 1)*(8 * 125)
print(h)
for z in range(200, 201, 1) :
	t = 68 / z
	h = (241 % 16)%(6 - z)
	print(t)
	print(h)
t = 9
print(t)
print(t)
# output
# 246
# 0
# 0.34
# -193
# 9
# 9","# 246
# 0
# 0.33
# -195
# 9
# 9

# code
print(1 * 1@"
2721,"# code
for h in range(174, 175, 2) :
	if not h == 48 :
		h = 163 / 128
		h = (168 - 237)/(h + 139)-(h - 5)+(24 + h)-(224 - h)
		print(h)
print(h - h)
# output
# -194.21845890768589
# 0.0","# -20.0625
# 0.0

# code
print(1 - 1)
print(1 -@"
2722,"# code
a = 73
d = 181
while d <= 182 :
	d = d + 1
	w = a % d
print(a)
if d != 135 :
	print(d / a)
	print(a)
	d = (d % d)-(d - 23)
print(d)
# output
# 73
# 2.506849315068493
# 73
# -160","# 73
# 2.4457831325301207
# 73
# -150

# code
print(1 * @"
2723,"# code
g = (137 + 3)%(9 * 8)+(5 % 185)+(0 + 8)
print(g)
if g < g :
	f = 99 % g
	g = (83 / 83)-(141 - 72)+(219 + 138)%(g % f)
else :
	o = 160
	o = (o / o)
print(g)
print(g)
print(g)
# output
# 81
# 81
# 81
# 81","# 147
# 147
# 147
# 147

# code
print(1@"
2724,"# code
x = 169
j = (82 % x)
i = (132 + j)
f = 242
while f <= 243 :
	f = f + 1
	if not j == 174 :
		d = 212
print(x % j)
# output
# 5","# 27

# code
print(1 - @"
2725,"# code
u = 184 / 179
print(u)
u = (u * u)
print(u)
print(u)
print(u - 28)
# output
# 1.0279329608938548
# 1.056646172092007
# 1.056646172092007
# -26.94335382790799","# 1.0391061452513966
# 1.0391061452513966
# 1.0391061452513966
# -26.960893854748604

# code
print(1 @"
2726,"# code
for k in range(50, 55, 3) :
	print(k)
	print(k)
	w = (k + k)*(141 / k)%(k * k)/(219 * k)
	w = w % w
	w = (k + w)
print(k)
print(k)
k = k + 74
if not k > 154 :
	print(k)
print(k)
# output
# 50
# 50
# 53
# 53
# 53
# 53
# 127
# 127","# 50
# 50
# 53
# 53
# 53
# 53
# 127

# code
print(1 * 1)
prin@"
2727,"# code
i = 218
while i < 219 :
	i = i + 2
	print(i)
	u = i % 20
	if u < u :
		u = (u * u)
		print(u / 152)
		b = 187
f = 253
print(f * i)
# output
# 220
# 55660","# 220
# 54360

# code
print(1 * 1@"
2728,"# code
if  1 != 8 :
	print(223)
	p = 15 + 5
	print(p)
else :
	print(99)
	b = (4 / 1)
	print(b)
q = (117 % 225)%(123 / 28)*(2 / 69)
f = (q + q)
print(q)
# output
# 223
# 20
# 0.08074534161490654","# 223
# 20
# 0.043478260869565216

# code
print(1 - @"
2729,"# code
x = 26
while x <= 31 :
	x = x + 2
	print(x)
	k = (80 + x)%(237 * 138)
	print(x)
m = 183
if m > 180 :
	x = 161 / x
	x = x + 89
print(x)
# output
# 28
# 28
# 30
# 30
# 32
# 32
# 94.03125","# 28
# 28
# 30
# 30
# 32
# 32
# 92.0625

# code
print(1 * 1)@"
2730,"# code
if not 2 != 222 :
	print(145)
h = 121
print(h)
h = (175 / 33)
t = 180
while t >= 175 :
	t = t - 2
	g = 170
	n = g / h
print(h * h)
# output
# 121
# 28.122130394857663","# 121
# 27.0

# code
print(1 * 1)
print(1 - 1)@"
2731,"# code
l = 5 / 28
e = 85
while e < 90 :
	e = e + 2
	print(l % 132)
	l = e + e
	print(l)
print(e)
# output
# 0.17857142857142858
# 174
# 42
# 178
# 46
# 182
# 91","# 0.17857142857142858
# 174
# 174
# 178
# 178
# 182
# 91

# code
print(1 *@"
2732,"# code
p = 200
while p < 205 :
	p = p + 2
	print(p)
	print(p * 237)
print(p)
# output
# 202
# 47874
# 204
# 48348
# 206
# 48822
# 206","# 202
# 48934
# 204
# 49308
# 206
# 49752
# 206

# code
print(1 * 1@"
2733,"# code
a = 203 % 158
a = (158 / 49)
y = 176
while y >= 171 :
	y = y - 3
	if  y != y :
		a = 170 * 159
		a = 158 + a
print(a)
# output
# 3.2244897959183674","# 3.2653061224489797

# code
print(1 - 1@"
2734,"# code
for e in range(77, 82) :
	print(e)
	e = 143
	g = 151
j = 234
print(j * e)
# output
# 77
# 78
# 79
# 80
# 81
# 33462","# 77
# 78
# 79
# 80
# 81
# 33172

# code
print(1 * 1@"
2735,"# code
s = 248
while s > 243 :
	s = s - 2
	if s <= s :
		print(s)
		g = 148
print(s)
s = (s * s)%(243 % 159)
print(s)
if not s < s :
	print(s)
print(s % 182)
# output
# 246
# 244
# 242
# 242
# 16
# 16
# 16","# 246
# 244
# 242
# 242
# 10
# 10
# 10

# code
print(1 * 1@"
2736,"# code
x = 245
x = (175 / x)%(42 - 15)
x = x - 87
y = 123
print(x)
print(y)
for o in range(136, 137) :
	k = (174 - x)
	p = 210
y = (35 % x)
print(x)
# output
# -86.28571428571429
# 123
# -86.28571428571429","# -86.29787234042553
# 123
# -86.29787234042553

# code
print(1 - 1@"
2737,"# code
print(2 % 1)
d = 70
while d >= 65 :
	d = d - 2
	r = d - 128
	s = 115 % d
	print(s)
	print(d)
d = d + 207
x = 106
print(d * d)
# output
# 0
# 47
# 68
# 49
# 66
# 51
# 64
# 73441","# 0
# 47
# 68
# 49
# 66
# 51
# 64
# 60025

# code
print(1 * 1@"
2738,"# code
t = 159
while t >= 154 :
	t = t - 3
	print(t)
	print(t + 213)
print(t)
# output
# 156
# 369
# 153
# 366
# 153","# 156
# 379
# 153
# 376
# 153

# code
print(1 * 1@"
2739,"# code
f = 180
while f <= 183 :
	f = f + 2
	q = 132 - 167
	print(q - 166)
if f >= f :
	h = 219
print(f)
o = 137
print(f % o)
print(o)
# output
# -201
# -201
# 184
# 47
# 137","# -199
# -199
# 184
# 47
# 137

# code
print(1 * 1@"
2740,"# code
print(240)
z = (51 / 2)
x = 7
while x > 4 :
	x = x - 2
	y = x % 172
print(z + x)
# output
# 240
# 28.5","# 240
# 4.5

# code
print(1 * 1)@"
2741,"# code
for v in range(199, 204) :
	if v >= 155 :
		v = 239 - 31
		print(v)
	print(v + 75)
print(v)
# output
# 208
# 283
# 208
# 283
# 208
# 283
# 208
# 283
# 208
# 283
# 208","# 208
# 208
# 208
# 208
# 208
# 208
# 208
# 208
# 208

# code
print(1 * 1)
print(1 * @"
2742,"# code
i = 138
i = (234 % i)
if i == i :
	f = 116 % i
elif i <= i :
	print(i % 69)
	i = 25 + 37
	i = (i - i)
print(i)
print(i / 147)
print(i)
# output
# 96
# 0.6530612244897959
# 96","# 96
# 0.6850393700787402
# 96

# code
print(1 - 1@"
2743,"# code
for f in range(172, 173) :
	if f > f :
		f = (f * f)-(f / 53)
		print(f)
		print(f)
f = (9 % 50)+(231 / 154)
if f != f :
	j = 108
	print(j)
	h = 209
print(f)
# output
# 10.5","# 9.422077922077922

# cod@"
2744,"# code
r = 60
while r <= 63 :
	r = r + 2
	print(r / 83)
	if r >= 210 :
		print(r)
		print(r)
		i = (r + r)
print(r)
# output
# 0.7469879518072289
# 0.7710843373493976
# 64","# 0.7349397590361446
# 0.7590361445783133
# 64

# code
print(1 * 1@"
2745,"# code
g = 7 - 1
g = g / g
f = 198
while f > 197 :
	f = f - 2
	d = (48 % 121)
	g = g - 89
g = 185 - g
p = 79
print(g / g)
print(g)
# output
# 1.0
# 273.0","# 1.0
# 262.0

# code
print(1 * 1@"
2746,"# code
f = 9
print(f)
f = (f * f)
if f > f :
	e = 23
	print(f)
	print(f % f)
for t in range(240, 245) :
	print(f)
print(t / f)
# output
# 9
# 81
# 81
# 81
# 81
# 81
# 3.0123456790123457","# 9
# 81
# 81
# 81
# 81
# 81
# 1.826086956521739

# code
print(1 * 1)@"
2747,"# code
print(177)
print(9 * 6)
e = 87
while e > 84 :
	e = e - 2
	print(e)
	f = e + e
	l = 141
e = (140 / 255)+(54 % 202)
print(e)
print(e)
# output
# 177
# 54
# 85
# 83
# 54.549019607843135
# 54.549019607843135","# 177
# 54
# 85
# 83
# 54.55686274509804
# 54.55686274509804

# code
print(1 * 1)
@"
2748,"# code
m = 187 % 8
e = 129
while e > 128 :
	e = e - 2
	m = (e + 2)
	print(e - m)
e = m - m
if m < 176 :
	d = m / 177
	print(m)
print(e)
# output
# -2
# 129
# 0","# -128
# 129
# 0

# code
print(1 *@"
2749,"# code
print(111)
print(172)
y = 152
for x in range(19, 24, 3) :
	y = 94 % y
	print(y)
	if y < y :
		print(y * y)
		x = y / x
print(y / 149)
# output
# 111
# 172
# 94
# 0
# 0.0","# 111
# 172
# 94
# 0
# 0.6201357466063348

# c@"
2750,"# code
print(66)
y = 239
i = 43
if not i != 109 :
	g = 44
u = 81
print(i - 88)
t = 239
while t > 238 :
	t = t - 1
	u = (111 + y)-(57 - 239)
print(u)
# output
# 66
# -45
# 532","# 66
# -45
# 501

# code
print(1 * 1@"
2751,"# code
print(126)
l = 143
while l > 142 :
	l = l - 1
	k = (179 + l)/(68 - l)
	print(k)
print(l)
# output
# 126
# -4.337837837837838
# 142","# 126
# -1.8125
# 142

# code
print(1 - 1)
print(1 -@"
2752,"# code
g = 73
while g > 68 :
	g = g - 3
	u = 23 - g
b = (g % 35)
print(b - g)
if g > b :
	g = (g + 65)
	print(g)
z = 58
print(z * g)
# output
# -35
# 132
# 7656","# -42
# 132
# 7024

# code
print(1 * 1@"
2753,"# code
r = (3 - 230)-(108 - 10)
v = 184
while v < 189 :
	v = v + 2
	w = (229 % v)
print(r)
print(v)
# output
# -325
# 190","# -331
# 190

# code
print(1 * 1@"
2754,"# code
g = (219 / 1)/(7 * 1)
print(g / 42)
z = 72
while z >= 67 :
	z = z - 3
	if  g >= z :
		g = (z + 179)
	else :
		print(g)
		c = (163 + z)
print(z / g)
# output
# 0.7448979591836734
# 31.285714285714285
# 31.285714285714285
# 2.1095890410958904","# 0.5952380952380952
# 1.0

# code
print(1 - 1)
print(1 - 1)
print(1 - 1)
print(1 - 1)
print(1 - 1)
pri@"
2755,"# code
f = 74
print(f + f)
for a in range(187, 188, 2) :
	x = 120
j = a - f
a = 188
print(a * 42)
i = a + a
s = 101
print(a)
print(a + 24)
# output
# 148
# 7896
# 188
# 212","# 148
# 7776
# 188
# 212

# code
print(1 * 1@"
2756,"# code
j = (87 + 34)*(223 - 223)
print(j)
r = 158
while r < 159 :
	r = r + 2
	print(j - 94)
	print(j + r)
j = (71 - r)
o = 199
print(r % j)
# output
# 0
# -94
# 160
# -18","# 0
# -94
# 160
# -1

# code
print(1 * 1)@"
2757,"# code
for q in range(190, 195) :
	q = 105
	f = 150
	m = 42 % q
	print(f % m)
print(q)
if q <= 111 :
	p = (q % 218)
	print(p - p)
print(q)
# output
# 24
# 24
# 24
# 24
# 24
# 105
# 0
# 105","# 28
# 28
# 28
# 28
# 28
# 105
# 105

# code
print(1 * 1)
pr@"
2758,"# code
for j in range(247, 252) :
	print(j % 3)
	if not j >= 68 :
		e = (113 - 39)
		j = (197 / 143)
print(j)
# output
# 1
# 2
# 0
# 1
# 2
# 251","# 2
# 1
# 2
# 3
# 4
# 5
# 251

# code
print(1@"
2759,"# code
g = (8 - 0)%(93 * 1)
print(g)
w = 171
while w > 166 :
	w = w - 3
	print(g)
if  g >= 144 :
	print(g)
print(g)
w = (191 % g)
print(w)
# output
# 8
# 8
# 8
# 8
# 7","# 8
# 8
# 8
# 8
# 3

# code
print(1 * 1@"
2760,"# code
print(27)
f = 8 % 114
o = 135
while o <= 136 :
	o = o + 1
	print(f)
	f = 95 / f
	f = 136 / 130
f = (81 - f)%(197 - 91)%(125 / f)%(o / o)
t = 176
print(f)
# output
# 27
# 8
# 1.0461538461538462
# 0.9538461538461576","# 27
# 8
# 1.0461538461538462
# 0.0

# code
print(1 * 1)
print(1 - 1)
@"
2761,"# code
d = 232
while d <= 233 :
	d = d + 2
	t = (d - d)*(149 + d)-(d / d)
s = d + d
d = s + 4
if  d <= 129 :
	w = 201
print(s)
j = 2
print(d - 209)
# output
# 468
# 263","# 468
# 169

# code
print(1 * 1@"
2762,"# code
h = 93
a = 219
while a < 224 :
	a = a + 2
	c = (204 + 194)
	h = 209 - h
print(a)
print(a - 185)
s = 196
print(s * s)
print(h)
# output
# 225
# 40
# 38416
# 116","# 225
# 40
# 38416
# 106

# code
print(1 * 1@"
2763,"# code
i = 49
k = 115
s = 149
while s > 148 :
	s = s - 2
	print(k)
print(s)
i = s / 139
p = 112
f = (p / k)
print(s * 226)
# output
# 115
# 147
# 33222","# 115
# 147
# 33912

# code
print(1 * 1@"
2764,"# code
l = 47
while l >= 46 :
	l = l - 2
	print(l - l)
l = l + l
v = 248 % 225
if  v >= l :
	print(l / 78)
print(l)
k = 253
print(l)
# output
# 0
# 90
# 90","# 0
# 1.0
# 90
# 90

# code
print@"
2765,"# code
w = 3 + 57
n = 73
while n > 72 :
	n = n - 1
	i = 85 / w
print(n / 179)
# output
# 0.4022346368715084","# 0.40782122905027934

# code
print(1 - @"
2766,"# code
q = 29
while q >= 28 :
	q = q - 1
	if not q >= 217 :
		l = 14
		l = q - 97
		print(l)
print(q)
g = (q % 152)%(178 - q)-(102 % 248)+(q - 216)
print(q)
print(q % q)
# output
# -69
# -70
# 27
# 27
# 0","# -69
# -68
# 27
# 27
# 0

# code
print(1 * 1@"
2767,"# code
if not 1 == 7 :
	m = 13
	print(m)
	print(m)
g = 22
while g > 21 :
	g = g - 1
	q = 68 % g
g = 12 + 79
print(g + g)
print(g)
# output
# 13
# 13
# 182
# 91","# 13
# 13
# 178
# 91

# code
print(1 * 1@"
2768,"# code
for f in range(191, 194) :
	m = (f + f)
	m = (f - m)
	print(m * m)
print(f)
print(f)
if f > f :
	r = 151
	r = r * 38
x = 109
print(f)
# output
# 36481
# 36864
# 37249
# 193
# 193
# 193","# 12100
# 121801
# 122500
# 193
# 193
# 193

# code
print(1 *@"
2769,"# code
j = 7 / 4
j = (j - j)
v = 180
j = v / 146
k = 140 - j
print(k)
z = 163
print(z)
for c in range(186, 191) :
	g = 34
print(z)
# output
# 138.76712328767124
# 163
# 163","# 138.75342465753425
# 163
# 163

# code
print(1 * 1@"
2770,"# code
q = 182
while q <= 187 :
	q = q + 2
	if not q <= 239 :
		j = q + q
if not q < 139 :
	q = (129 / 108)
	print(q + q)
	print(q - 83)
	q = q * 62
print(q)
# output
# 2.388888888888889
# -81.80555555555556
# 74.05555555555556","# 2.3703703703703702
# -81.87962962962963
# 71.12037037037037

# code
print(1 - @"
2771,"# code
g = 60
while g > 59 :
	g = g - 1
	print(g)
	print(g)
print(g * 239)
# output
# 59
# 59
# 14101","# 59
# 59
# 13101

# code
print(1 * 1@"
2772,"# code
j = 173 / 238
o = 132
while o <= 133 :
	o = o + 1
	print(j)
	m = 170
a = 235
print(o * j)
n = 202
n = 104 % 252
print(j)
# output
# 0.726890756302521
# 0.726890756302521
# 97.40336134453781
# 0.726890756302521","# 0.711864406779661
# 0.711864406779661
# 101.09663865546218
# 0.711864406779661

# code
print(1 * @"
2773,"# code
print(170)
m = 64
while m <= 69 :
	m = m + 3
	f = 77 / 224
print(m - m)
print(m)
m = m % 173
print(m / 148)
m = (m % 2)
print(m - m)
# output
# 170
# 0
# 70
# 0.47297297297297297
# 0","# 170
# 0
# 70
# 0.43243243243243246
# 0

# code
print(1 * 1@"
2774,"# code
if not 1 > 203 :
	print(98)
	print(1 % 158)
	g = 205
l = (40 * 4)
if l > l :
	l = 219 + 152
l = (l + 238)/(l + 90)/(l / l)-(l + l)
print(l / l)
l = l + 13
print(l)
# output
# 98
# 1
# 1.0
# -305.408","# 98
# 1
# 1.0
# -423.989010989011

# code
pr@"
2775,"# code
g = 121
while g <= 122 :
	g = g + 1
	print(g)
	print(g)
print(g)
v = (139 % g)-(g - g)
v = 224 - 101
if  v > 80 :
	w = 150 - g
print(g * 147)
# output
# 122
# 122
# 123
# 123
# 123
# 18081","# 122
# 122
# 123
# 123
# 123
# 17091

# code
print(1 * 1@"
2776,"# code
z = (2 % 194)%(120 - 254)/(7 % 129)+(2 % 242)
print(z)
c = 170
while c >= 165 :
	c = c - 3
	if  z <= z :
		print(z)
		print(c)
print(z - 14)
print(c)
print(c % 189)
# output
# -16.857142857142858
# -16.857142857142858
# 167
# -16.857142857142858
# 164
# -30.857142857142858
# 164
# 164","# -10.571428571428571
# -10.571428571428571
# 167
# -10.571428571428571
# 164
# -14.571428571428571
# 164
# -10.571428571428571

# @"
2777,"# code
s = 198 / 254
print(s * s)
y = 125
while y <= 126 :
	y = y + 1
	s = (y + s)/(49 * s)+(106 / 243)
	q = 120
p = 56
h = 160
print(h)
# output
# 0.6076632153264305
# 160","# 0.6290000000000001
# 160

# code
print(1 - 1@"
2778,"# code
print(88)
for n in range(49, 54, 2) :
	print(n)
u = (205 / 136)
d = u % 130
print(u + u)
i = 158 + u
l = 222
print(l)
# output
# 88
# 49
# 51
# 53
# 3.014705882352941
# 222","# 88
# 49
# 51
# 53
# 3.0941176470588234
# 222

# code
print(1 * @"
2779,"# code
e = 136
e = e % 151
z = 153
while z >= 152 :
	z = z - 2
	print(e)
r = 210
n = (129 / e)/(200 + r)*(z + 109)
n = 131
if  n >= 250 :
	print(n)
print(e % n)
# output
# 136
# 5","# 136
# 131

# code
print(1 *@"
2780,"# code
print(81)
f = 4
while f < 5 :
	f = f + 2
	e = (f * 162)%(f + 153)+(f + f)-(f / 13)/(251 + 197)*(30 / f)
	print(e)
if f >= f :
	k = 187
print(f)
f = 38 / 77
print(f)
# output
# 81
# 29.9948489010989
# 6
# 0.4935064935064935","# 81
# 110.99999999999999
# 6
# 0.5064935064935064

# code
print(1 *@"
2781,"# code
s = 3 / 1
g = 6 - 37
for i in range(81, 82) :
	print(g + 63)
r = (203 / 74)/(40 * s)
v = 208
v = (134 + 128)+(221 % r)
print(i)
if not v <= 3 :
	t = 183
print(v % 44)
# output
# 32
# 81
# 42.00889639639638","# 38
# 81
# 20.000454545454545

# code
print(1 * @"
2782,"# code
u = 145
while u <= 150 :
	u = u + 3
	x = 163
	b = (123 / u)
	r = 48 % u
print(u)
u = u / u
u = (u + u)
if not u < 14 :
	print(u)
print(u / u)
# output
# 151
# 1.0","# 151
# 2.0
# 1.0

# code
print@"
2783,"# code
b = 43
while b > 42 :
	b = b - 2
	x = 13 - b
	t = 21 + 225
	print(b % x)
print(b / b)
p = 123
q = (p - 249)
q = (136 + 206)%(b * p)
print(p)
# output
# -15
# 1.0
# 123","# -1
# 1.0
# 123

# code
print(1 * 1)@"
2784,"# code
print(4 * 17)
for l in range(180, 183) :
	g = 191
l = l + 122
p = l / 192
print(l)
print(l / 186)
p = p / 54
x = 240 % 112
i = 101
print(l)
# output
# 68
# 304
# 1.6344086021505377
# 304","# 68
# 304
# 1.6021505376344085
# 304

# code
print(1 * 1@"
2785,"# code
for l in range(8, 13, 3) :
	if l >= l :
		l = (l + l)-(25 / 165)
		q = 71
l = l + l
print(l)
# output
# 43.696969696969695","# 30.757575757575756

# code
print(1 - 1@"
2786,"# code
print(2 * 2)
p = 18
while p >= 13 :
	p = p - 3
	print(p / 78)
	print(p / 204)
	a = 250
	r = 61
p = (p / p)*(58 + p)
print(p)
# output
# 4
# 0.19230769230769232
# 0.07352941176470588
# 0.15384615384615385
# 0.058823529411764705
# 70.0","# 4
# 0.19230769230769232
# 0.07352941176470588
# 0.15384615384615385
# 0.05392156862745098
# 60.0

# code
print(1 * 1)@"
2787,"# code
for u in range(25, 26) :
	u = 95 % 162
	p = 24 + u
	u = (148 - u)-(p - 31)+(u - u)/(p + u)*(u + 76)
	r = 112
print(u - u)
print(u)
w = 104
print(w)
if  w == w :
	print(w)
print(u)
# output
# 0.0
# -35.0
# 104
# 104
# -35.0","# 0.0
# 143.0
# 104
# 104
# 143.0

# code
print(1 * 1@"
