,example,all-generated-output
2775,"# code
o = 86
while o >= 85 :
	o = o - 1
	q = o + 129
o = o - 253
o = o % 147
o = 91 / o
o = o - o
if not o > o :
	o = 231 - 116
print(o)
# output
# 115","# 115

# code
print(1 + 1@"
2776,"# code
for j in range(124, 125, 1) :
	print(j)
	if j != j :
		e = j * 230
		e = (52 * 183)/(j * e)%(j * 233)
	else :
		print(j + 122)
print(j * j)
# output
# 124
# 246
# 15376","# 124
# 246
# 15376

# code
print(1 * 1@"
2777,"# code
print(44)
print(6 % 1)
print(93)
a = 106
if not a >= a :
	print(a)
	a = (40 * 205)
	a = 42 + 139
	k = 223 * 247
	b = 104
print(a * a)
# output
# 44
# 0
# 93
# 11236","# 44
# 0
# 93
# 11236

# code
print(1 * 1@"
2778,"# code
print(225)
w = 169
while w <= 174 :
	w = w + 3
	y = 183 - 241
	print(y)
print(w % w)
# output
# 225
# -58
# -58
# 0","# 225
# -58
# -58
# 0

# code
print(1 * 1@"
2779,"# code
if 2 >= 1 :
	print(178)
	v = 243
elif 1 < 6 :
	i = 113
	i = (i / 193)/(131 * 22)*(i * 99)
p = 173
print(p)
# output
# 178
# 173","# 178
# 173

# code
print(1 * 1@"
2780,"# code
j = 3
while j > -2 :
	j = j - 2
	r = (j * j)
	y = 239
print(j)
# output
# -3","# -3

# code
print(1 * 1@"
2781,"# code
print(167)
print(206)
print(165)
x = 46
while x <= 49 :
	x = x + 2
	y = 15 % 98
print(x)
# output
# 167
# 206
# 165
# 50","# 167
# 206
# 165
# 50

# code
print(1 * 1@"
2782,"# code
print(223)
j = 193
while j > 192 :
	j = j - 1
	z = (j - 224)
	u = z / z
	if not j > 16 :
		u = (178 + 107)+(254 / 155)
		z = u * j
print(j)
print(j)
# output
# 223
# 192
# 192","# 223
# 192
# 192

# code
print(1 * 1@"
2783,"# code
print(100)
k = 223
if not k >= k :
	p = 98
	p = p + 231
print(k)
w = (215 - 182)
for a in range(70, 75, 3) :
	h = (137 % 83)
	if not k >= a :
		w = 203
print(k)
# output
# 100
# 223
# 223","# 100
# 223
# 223

# code
print(1 * 1@"
2784,"# code
j = 138
while j >= 137 :
	j = j - 1
	g = 105
print(j * j)
print(j)
# output
# 18496
# 136","# 18496
# 136

# code
print(1 * 1@"
2785,"# code
if  1 <= 5 :
	a = 39
	j = 64
	print(a)
	q = (213 / 170)
q = 30
while q > 25 :
	q = q - 2
	o = q % 107
print(q + 72)
# output
# 39
# 96","# 39
# 96

# code
print(1 * 1@"
2786,"# code
print(61)
q = 59
while q < 60 :
	q = q + 1
	print(q)
w = 108
print(w)
print(q)
# output
# 61
# 60
# 108
# 60","# 61
# 60
# 108
# 60

# code
print(1 * 1@"
2787,"# code
for u in range(90, 95) :
	if u != 224 :
		print(u + 73)
		print(u)
	print(u - u)
if not u >= 182 :
	print(u)
	u = (47 + 176)
print(u)
# output
# 163
# 90
# 0
# 164
# 91
# 0
# 165
# 92
# 0
# 166
# 93
# 0
# 167
# 94
# 0
# 94
# 223","# 163
# 90
# 0
# 164
# 91
# 0
# 165
# 92
# 0
# 166
# 93
# 0
# 167
# 94
# 0
# 94
# 223

# code
print(1 * 1@"
2788,"# code
if  3 <= 184 :
	n = 74
print(169)
if 1 != 94 :
	print(124)
print(29)
# output
# 169
# 124
# 29","# 169
# 124
# 29

# code
print(1 * 1@"
2789,"# code
for m in range(205, 210, 2) :
	print(m)
	if m == 29 :
		m = (m * 225)*(m * 12)
		print(m)
if m > m :
	s = (m * m)
print(m)
# output
# 205
# 207
# 209
# 209","# 205
# 207
# 209
# 209

# code
print(1 * 1@"
2790,"# code
g = 1
while g >= 0 :
	g = g - 2
	if  g < g :
		print(g)
		print(g)
print(g)
w = 211
print(g)
w = g % 176
print(w)
# output
# -1
# -1
# 175","# -1
# -1
# 175

# code
print(1 * 1@"
2791,"# code
t = 35
while t >= 30 :
	t = t - 3
	h = (109 % 29)
if t >= 202 :
	z = 63
print(t)
# output
# 29","# 29

# code
print(1 * 1@"
2792,"# code
l = (0 % 170)
u = 214
while u < 219 :
	u = u + 3
	l = 90
print(u)
# output
# 220","# 220

# code
print(1 * 1@"
2793,"# code
j = (3 / 4)
t = (j * j)
for l in range(123, 128) :
	print(l)
	l = 68 - l
print(j)
# output
# 123
# 124
# 125
# 126
# 127
# 0.75","# 123
# 124
# 125
# 126
# 127
# 0.75

# code
print(1 * 1@"
2794,"# code
p = 14
while p < 15 :
	p = p + 1
	print(p / p)
	b = 196
	if not p < 209 :
		print(p - 113)
		f = 63
print(p)
# output
# 1.0
# 15","# 1.0
# 15

# code
print(1 * 1@"
2795,"# code
print(12)
o = 223
if o == o :
	y = 1
	q = 15
	s = 189
elif  o == 185 :
	print(o + 177)
print(o / 122)
m = 163
print(m)
# output
# 12
# 1.8278688524590163
# 163","# 12
# 1.8278688524590163
# 163

# code
print(1 * 1@"
2796,"# code
j = 81
while j > 78 :
	j = j - 2
	print(j)
	print(j)
print(j)
t = 207
print(j)
# output
# 79
# 79
# 77
# 77
# 77
# 77","# 79
# 79
# 77
# 77
# 77
# 77

# code
print(1 * 1@"
2797,"# code
d = 142 * 1
b = 65
while b <= 70 :
	b = b + 2
	y = (d / 67)-(220 - 248)-(95 / b)
	print(d / 79)
q = d + d
if  q == d :
	m = (d + 241)+(q % b)
	b = 13 % 137
print(d)
# output
# 1.7974683544303798
# 1.7974683544303798
# 1.7974683544303798
# 142","# 1.7974683544303798
# 1.7974683544303798
# 1.7974683544303798
# 142

# code
print(1 * 1@"
2798,"# code
b = 7
while b > 6 :
	b = b - 1
	print(b)
	if not b > 33 :
		h = (b * b)/(158 % b)
print(b + b)
# output
# 6
# 12","# 6
# 12

# code
print(1 * 1@"
2799,"# code
print(221)
f = 146
while f < 147 :
	f = f + 2
	x = 33
	if f < f :
		k = 249 + f
		print(f)
if  f > f :
	print(f)
print(f)
# output
# 221
# 148","# 221
# 148

# code
print(1 * 1@"
2800,"# code
k = 7 * 1
k = 187
while k >= 182 :
	k = k - 3
	o = k + 5
	o = (158 - 230)-(k % 130)
	print(k)
print(k)
v = 26
print(k)
print(k)
# output
# 184
# 181
# 181
# 181
# 181","# 184
# 181
# 181
# 181
# 181

# code
print(1 * 1@"
2801,"# code
j = 94
while j >= 93 :
	j = j - 2
	x = 17
	print(x)
	if j != 222 :
		print(x)
		m = 186
print(j)
# output
# 17
# 17
# 92","# 17
# 17
# 92

# code
print(1 * 1@"
2802,"# code
s = 91
while s <= 96 :
	s = s + 3
	print(s)
	f = 16
	if not f > 54 :
		print(f + f)
print(s)
# output
# 94
# 32
# 97
# 32
# 97","# 94
# 32
# 97
# 32
# 97

# code
print(1 * 1@"
2803,"# code
print(9 * 7)
print(2)
print(8 - 1)
if 4 == 4 :
	print(91)
	print(179)
	c = (3 / 206)-(49 * 5)+(10 / 211)
e = 11
while e < 12 :
	e = e + 2
	print(e)
print(e / 233)
# output
# 63
# 2
# 7
# 91
# 179
# 13
# 0.055793991416309016","# 63
# 2
# 7
# 91
# 179
# 13
# 0.055793991416309016

# code
print(1 * 1@"
2804,"# code
w = 102
if w >= 186 :
	f = 41
	print(w)
	print(w)
w = w + 169
if w >= w :
	p = 4
	s = (231 - 243)
print(w)
print(w)
# output
# 271
# 271","# 271
# 271

# code
print(1 * 1@"
2805,"# code
u = 24
while u < 27 :
	u = u + 2
	o = (156 / 104)
	print(u)
	print(u - 72)
m = 14
if not u != 225 :
	print(u)
	n = 254
print(u)
# output
# 26
# -46
# 28
# -44
# 28","# 26
# -46
# 28
# -44
# 28

# code
print(1 * 1@"
2806,"# code
f = 29
while f < 32 :
	f = f + 2
	w = f + f
	w = (93 / f)
	e = (w - f)/(126 * w)
print(f)
# output
# 33","# 33

# code
print(1 * 1@"
2807,"# code
y = (7 - 2)
v = 162
while v <= 163 :
	v = v + 2
	y = y - 155
	y = y % y
	print(v + 52)
print(y)
# output
# 216
# 0","# 216
# 0

# code
print(1 + 1@"
2808,"# code
if 7 < 1 :
	print(188)
	j = 241 + 55
u = (1 - 2)
if u < u :
	u = (88 % u)
print(u)
# output
# -1","# -1

# code
print(1 * 1@"
2809,"# code
for r in range(225, 230) :
	print(r * r)
print(r / r)
if r < 204 :
	x = (r / r)
	print(r)
	r = 76 + 27
	print(r)
	print(x % r)
print(r)
# output
# 50625
# 51076
# 51529
# 51984
# 52441
# 1.0
# 229","# 50625
# 51076
# 51529
# 51984
# 52441
# 1.0
# 229

# code
print(1 * 1@"
2810,"# code
u = 135
while u <= 140 :
	u = u + 3
	l = 138
print(u)
u = (u / u)%(152 * u)
u = 27 / 160
u = 15
p = 52
print(u)
# output
# 141
# 15","# 141
# 15

# code
print(1 * 1@"
2811,"# code
r = 239
while r > 234 :
	r = r - 3
	if r >= r :
		d = 106
	if r <= 92 :
		b = 235 / r
print(r)
# output
# 233","# 233

# code
print(1 * 1@"
2812,"# code
q = 153
while q < 154 :
	q = q + 2
	print(q)
if q < 128 :
	print(q + q)
print(q)
# output
# 155
# 155","# 155
# 155

# code
print(1 * 1@"
2813,"# code
for q in range(240, 243, 2) :
	print(q)
	r = q + 46
	if q != r :
		o = 205
		z = (r % 253)
		print(o)
if  q >= 16 :
	h = q - q
	q = (h - h)
print(q)
# output
# 240
# 205
# 242
# 205
# 0","# 240
# 205
# 242
# 205
# 0

# code
print(1 * 1@"
2814,"# code
print(15)
if not 3 > 230 :
	o = 8 / 96
	o = (143 + o)
	j = o + o
if not 1 == 156 :
	g = 1 / 121
s = 188
m = (s - 198)-(s - 171)
print(s)
print(s)
# output
# 15
# 188
# 188","# 15
# 188
# 188

# code
print(1 * 1@"
2815,"# code
if 2 >= 2 :
	print(85)
i = 40
while i >= 35 :
	i = i - 2
	print(i)
	if not i > 74 :
		print(i)
print(i)
# output
# 85
# 38
# 38
# 36
# 36
# 34
# 34
# 34","# 85
# 38
# 38
# 36
# 36
# 34
# 34
# 34

# code
print(1 * 1@"
2816,"# code
k = 2 + 6
p = 182
u = 118
g = 154
while g < 155 :
	g = g + 1
	k = 223 - p
	p = g / p
print(g)
# output
# 155","# 155

# code
print(1 * 1@"
2817,"# code
b = 163
while b >= 162 :
	b = b - 1
	if b <= b :
		a = 42
		s = 129
if b > b :
	print(b)
	d = 254
d = 84
print(d / d)
# output
# 1.0","# 1.0

# code
print(1 * 1@"
2818,"# code
g = 120
while g < 121 :
	g = g + 2
	if g != 147 :
		print(g - g)
		print(g)
	else :
		print(g)
		x = 204 * 244
print(g)
print(g)
# output
# 0
# 122
# 122
# 122","# 0
# 122
# 122
# 122

# code
print(1 * 1@"
2819,"# code
if 6 < 1 :
	o = (15 / 145)
s = 196
while s < 201 :
	s = s + 2
	r = 193 % s
	print(s % s)
print(s)
# output
# 0
# 0
# 0
# 202","# 0
# 0
# 0
# 202

# code
print(1 * 1@"
2820,"# code
p = 83
while p > 78 :
	p = p - 3
	print(p)
	print(p)
print(p - 172)
# output
# 80
# 80
# 77
# 77
# -95","# 80
# 80
# 77
# 77
# -95

# code
print(1 * 1@"
2821,"# code
a = 202
while a > 199 :
	a = a - 2
	print(a)
print(a)
print(a)
# output
# 200
# 198
# 198
# 198","# 200
# 198
# 198
# 198

# code
print(1 * 1@"
2822,"# code
if 1 == 85 :
	print(142)
	print(216)
for u in range(193, 194) :
	print(u % 97)
o = 203 % u
print(o)
# output
# 96
# 10","# 96
# 10

# code
print(1 * 1@"
2823,"# code
print(8 * 44)
for d in range(83, 84) :
	d = d - d
e = 90
print(d + 177)
print(d)
e = e % 87
print(d * e)
# output
# 352
# 177
# 0
# 0","# 352
# 177
# 0
# 0

# code
print(1 + 1@"
2824,"# code
b = 62
while b < 67 :
	b = b + 3
	print(b)
	h = (b + b)
b = (b / 205)+(b % b)*(73 + 92)
d = 58
d = 6
print(d)
# output
# 65
# 68
# 6","# 65
# 68
# 6

# code
print(1 * 1@"
2825,"# code
print(6 % 5)
print(9 * 199)
y = 254
while y < 255 :
	y = y + 2
	if y == y :
		h = 177
print(y / 77)
# output
# 1
# 1791
# 3.324675324675325","# 1
# 1791
# 3.324675324675325

# code
print(1 * 1@"
2826,"# code
print(0 - 107)
s = 248 - 100
for a in range(80, 85, 2) :
	if a < 226 :
		a = (a % s)%(102 % s)%(131 / a)
		f = 111
	elif a >= 44 :
		f = 187
		print(a)
print(s)
# output
# -107
# 148","# -107
# 148

# code
print(1 * 1@"
2827,"# code
q = 11
t = 16
r = 69
while r >= 64 :
	r = r - 3
	print(q)
	if not q == 78 :
		d = 154
	print(t - 196)
r = (21 - 48)
print(t)
# output
# 11
# -180
# 11
# -180
# 16","# 11
# -180
# 11
# -180
# 16

# code
print(1 * 1@"
2828,"# code
if 1 > 146 :
	e = (202 + 49)
	e = 244 % e
	e = 157 * 114
print(202)
print(231)
print(103)
h = (66 % 3)*(1 % 119)
if  h == 184 :
	print(h)
print(h)
# output
# 202
# 231
# 103
# 0","# 202
# 231
# 103
# 0

# code
print(1 * 1@"
2829,"# code
l = 150 % 232
for t in range(43, 48) :
	q = 189
	if t == 174 :
		k = (30 + 194)
		k = k - k
u = (153 / l)
g = l - u
print(t)
# output
# 47","# 47

# code
print(1 * 1@"
2830,"# code
t = 85
while t < 90 :
	t = t + 3
	x = 26
	print(x)
print(t)
w = 73
print(w)
print(w)
if not w != w :
	print(t)
print(t)
# output
# 26
# 26
# 91
# 73
# 73
# 91
# 91","# 26
# 26
# 91
# 73
# 73
# 91
# 91

# code
print(1 * 1@"
2831,"# code
if  6 <= 7 :
	print(158)
	print(247)
	u = 91
print(245)
e = 8 - 8
r = 55 - e
print(r - r)
for f in range(118, 123) :
	c = 176
print(r / r)
# output
# 158
# 247
# 245
# 0
# 1.0","# 158
# 247
# 245
# 0
# 1.0

# code
print(1 * 1@"
2832,"# code
q = 49
while q <= 54 :
	q = q + 3
	o = q + q
	print(o)
	o = 165 % q
print(q)
# output
# 104
# 110
# 55","# 104
# 110
# 55

# code
print(1 * 1@"
2833,"# code
if not 2 < 4 :
	f = 234 * 126
	print(f + f)
	print(f * f)
elif  3 < 2 :
	t = (121 * 3)%(0 / 247)
	print(t)
	print(t)
	print(t)
	print(t)
print(8 / 9)
# output
# 0.8888888888888888","# 0.8888888888888888

# code
print(1 * 1@"
2834,"# code
print(218)
j = 235
for w in range(135, 136, 2) :
	if  j >= j :
		v = 160
print(w)
# output
# 218
# 135","# 218
# 135

# code
print(1 * 1@"
2835,"# code
m = 101
while m < 104 :
	m = m + 2
	if not m <= m :
		print(m)
if m >= 119 :
	d = m / m
	print(m)
	print(m)
print(m * m)
print(m)
# output
# 11025
# 105","# 11025
# 105

# code
print(1 * 1@"
2836,"# code
u = 109
while u > 106 :
	u = u - 2
	print(u)
	n = 26
u = 43 + 158
print(u)
# output
# 107
# 105
# 201","# 107
# 105
# 201

# code
print(1 * 1@"
2837,"# code
print(31)
print(1 + 229)
if  2 == 11 :
	d = 68
	p = 130
print(9 - 3)
# output
# 31
# 230
# 6","# 31
# 230
# 6

# code
print(1 * 1@"
2838,"# code
c = 109
while c >= 108 :
	c = c - 1
	m = (c * 193)/(243 + 253)-(64 % c)
	q = 71
	print(q)
print(c)
# output
# 71
# 71
# 107","# 71
# 71
# 107

# code
print(1 * 1@"
2839,"# code
v = (147 * 142)%(165 % 2)%(77 - 187)-(2 * 0)
l = 93
while l > 90 :
	l = l - 2
	if l > l :
		i = l * 43
print(l * l)
# output
# 7921","# 7921

# code
print(1 * 1@"
2840,"# code
print(2)
h = 99
while h >= 94 :
	h = h - 3
	if not h < 188 :
		print(h * 21)
		j = 39 * h
print(h)
# output
# 2
# 93","# 2
# 93

# code
print(1 * 1@"
2841,"# code
if  2 >= 3 :
	l = 87
	d = 63
	print(d)
elif  8 < 5 :
	print(3 - 8)
	i = 6 * 147
	print(i * i)
	r = (i % i)/(11 / 254)
	x = (r / 95)
print(9 % 3)
# output
# 0","# 0

# code
print(1 * 1@"
2842,"# code
n = 246
while n >= 245 :
	n = n - 2
	print(n)
	print(n)
print(n * n)
n = (n - n)*(n % n)*(n - n)
n = n - 168
p = (n + n)
if  n <= 34 :
	p = (n % n)
print(p)
# output
# 244
# 244
# 59536
# 0","# 244
# 244
# 59536
# 0

# code
print(1 * 1@"
2843,"# code
if 1 > 143 :
	print(41)
	print(3 - 56)
elif 7 <= 8 :
	w = 6 - 124
	w = (w % 246)
r = (7 + 7)
print(r)
a = 128
print(a)
print(a)
# output
# 14
# 128
# 128","# 14
# 128
# 128

# code
print(1 * 1@"
2844,"# code
i = 110
while i < 115 :
	i = i + 2
	h = i % i
print(i)
print(i - 17)
# output
# 116
# 99","# 116
# 99

# code
print(1 * 1@"
2845,"# code
print(186)
j = 14
while j < 19 :
	j = j + 2
	t = j - j
r = 140
o = 69
o = j + 156
print(j * 197)
print(o)
# output
# 186
# 3940
# 176","# 186
# 3940
# 176

# code
print(1 * 1@"
2846,"# code
v = 203
if v < v :
	print(v / 251)
	v = 135 / 84
	a = 3
i = 94
y = 122
while y <= 125 :
	y = y + 2
	f = 185
print(y)
# output
# 126","# 126

# code
print(1 * 1@"
2847,"# code
f = 205
while f <= 206 :
	f = f + 1
	print(f)
	print(f % 92)
	q = 60
	print(f)
print(f / f)
if f <= 213 :
	h = (f + f)-(f + f)
print(f)
# output
# 206
# 22
# 206
# 207
# 23
# 207
# 1.0
# 207","# 206
# 22
# 206
# 207
# 23
# 207
# 1.0
# 207

# code
print(1 * 1@"
2848,"# code
print(119)
print(103)
print(85)
if not 5 == 0 :
	print(78)
	e = 130
print(3 * 148)
print(40)
# output
# 119
# 103
# 85
# 78
# 444
# 40","# 119
# 103
# 85
# 78
# 444
# 40

# code
print(1 * 1@"
2849,"# code
print(79)
e = 108
while e >= 103 :
	e = e - 2
	print(e)
	print(e)
	if  e >= 40 :
		u = e + e
		print(u)
n = 133
print(e)
# output
# 79
# 106
# 106
# 212
# 104
# 104
# 208
# 102
# 102
# 204
# 102","# 79
# 106
# 106
# 212
# 104
# 104
# 208
# 102
# 102
# 204
# 102

# code
print(1 * 1@"
2850,"# code
a = 189
while a > 186 :
	a = a - 2
	r = (69 - 173)
	r = (r % r)
	print(a)
print(a)
if a == 76 :
	print(a)
	print(a)
print(a)
# output
# 187
# 185
# 185
# 185","# 187
# 185
# 185
# 185

# code
print(1 * 1@"
2851,"# code
t = (2 - 2)
if t < t :
	t = 105 * 70
	print(t)
elif  t < 70 :
	o = 19
	c = 180 - t
	print(o)
	y = 202
print(t)
print(t)
# output
# 19
# 0
# 0","# 19
# 0
# 0

# code
print(1 * 1@"
2852,"# code
l = 74
while l >= 69 :
	l = l - 2
	e = 248
	n = 240
	print(l / 244)
print(l)
# output
# 0.29508196721311475
# 0.28688524590163933
# 0.2786885245901639
# 68","# 0.29508196721311475
# 0.28688524590163933
# 0.2786885245901639
# 68

# code
print(1 * 1@"
2853,"# code
h = 169
h = 19 / 78
print(h)
if h > 141 :
	h = h / h
	print(h + 183)
print(h)
# output
# 0.24358974358974358
# 0.24358974358974358","# 0.24358974358974358
# 0.24358974358974358

# code
print(1 * 1@"
2854,"# code
for o in range(18, 23) :
	u = 66
	if o <= 70 :
		print(o)
		u = (u + 68)
print(o / 231)
# output
# 18
# 19
# 20
# 21
# 22
# 0.09523809523809523","# 18
# 19
# 20
# 21
# 22
# 0.09523809523809523

# code
print(1 * 1@"
2855,"# code
for z in range(94, 95) :
	n = 146
print(z - 188)
print(z + 140)
print(z)
e = 76
print(e)
print(e)
print(z)
if z >= 113 :
	x = 13
print(z)
# output
# -94
# 234
# 94
# 76
# 76
# 94
# 94","# -94
# 234
# 94
# 76
# 76
# 94
# 94

# code
print(1 * 1@"
2856,"# code
if not 5 >= 9 :
	print(49)
	e = (2 + 1)
	print(e)
	l = e % 185
elif  9 <= 176 :
	b = 2 % 6
print(72)
# output
# 49
# 3
# 72","# 49
# 3
# 72

# code
print(1 * 1@"
2857,"# code
for r in range(56, 57) :
	if  r > 113 :
		m = r / r
		b = (m * 138)-(m + 213)
	r = (r % 236)-(r - r)
print(r)
# output
# 56","# 56

# code
print(1 * 1@"
2858,"# code
for t in range(68, 73, 2) :
	print(t)
	t = 146 + 74
print(t)
r = 70
print(t)
# output
# 68
# 70
# 72
# 220
# 220","# 68
# 70
# 72
# 220
# 220

# code
print(1 * 1@"
2859,"# code
k = 1 + 134
if k > 148 :
	n = 74
	print(n)
	print(k)
print(k * k)
# output
# 18225","# 18225

# code
print(1 * 1@"
2860,"# code
t = 253
while t < 256 :
	t = t + 2
	if  t != t :
		print(t)
	elif t > 198 :
		e = 92
		c = 220
print(t)
# output
# 257","# 257

# code
print(1 * 1@"
2861,"# code
for d in range(33, 34) :
	g = 241
	m = 78
d = (236 % 82)
u = d / d
print(d)
print(u)
if not u > u :
	o = 71
print(d)
print(d)
# output
# 72
# 1.0
# 72
# 72","# 72
# 1.0
# 72
# 72

# code
print(1 * 1@"
2862,"# code
e = 245
while e >= 244 :
	e = e - 2
	o = e % e
	print(o)
print(e)
print(e)
# output
# 0
# 243
# 243","# 0
# 243
# 243

# code
print(1 * 1@"
2863,"# code
c = 64
while c > 63 :
	c = c - 2
	d = 212
	e = 73
print(c)
# output
# 62","# 62

# code
print(1 * 1@"
2864,"# code
p = 1 * 244
n = 154
while n < 155 :
	n = n + 2
	p = (n - 112)
	if  p > p :
		z = (143 - p)-(52 + 124)%(218 + 176)
	print(p % 115)
y = (87 % p)
y = (11 / 18)
print(y)
# output
# 44
# 0.6111111111111112","# 44
# 0.6111111111111112

# code
print(1 * 1@"
2865,"# code
l = 3 - 1
l = 49 % 155
l = 242
c = (72 / 120)
g = 76
i = 184
while i >= 183 :
	i = i - 1
	print(c)
	g = (l % 116)-(161 * i)%(84 % 49)/(152 - 71)
print(i)
# output
# 0.6
# 0.6
# 182","# 0.6
# 0.6
# 182

# code
print(1 * 1@"
2866,"# code
if not 1 > 0 :
	l = (79 / 131)
	print(l)
	e = (l - 166)
s = 160
while s > 155 :
	s = s - 3
	e = 62
	if  s < s :
		e = 76 - 195
print(s)
# output
# 154","# 154

# code
print(1 * 1@"
2867,"# code
s = 35
print(s / s)
o = 42
while o >= 41 :
	o = o - 1
	if o >= o :
		a = 51
		a = 199 / 53
v = 53
n = (s * o)/(v / o)-(s + 75)-(40 * 4)%(234 % s)
print(s)
# output
# 1.0
# 35","# 1.0
# 35

# code
print(1 * 1@"
2868,"# code
k = 98
while k >= 93 :
	k = k - 3
	x = 31
	print(x)
	print(x + 157)
p = 73
s = (k + 93)
s = (168 + 205)-(106 + s)/(122 * 175)-(k - p)
j = p % s
print(k)
# output
# 31
# 188
# 31
# 188
# 92","# 31
# 188
# 31
# 188
# 92

# code
print(1 * 1@"
2869,"# code
for o in range(146, 151) :
	l = 84 % 173
	o = (l / 8)
	o = o - l
o = 56 % o
q = 208
if not q < 7 :
	o = (112 / o)*(q + q)%(o % 180)
o = o % 216
s = 196
print(s)
# output
# 196","# 196

# code
print(1 * 1@"
2870,"# code
w = 151
while w <= 152 :
	w = w + 1
	q = 14 * 30
	if not q >= 53 :
		q = q + 234
	c = 47 * 10
if not w == 136 :
	print(w)
print(w)
# output
# 153
# 153","# 153
# 153

# code
print(1 * 1@"
2871,"# code
q = 62
if q == q :
	print(q)
	print(q % 63)
	n = 26
	print(n)
print(q)
print(q)
if q == q :
	v = 86
print(q - q)
# output
# 62
# 62
# 26
# 62
# 62
# 0","# 62
# 62
# 26
# 62
# 62
# 0

# code
print(1 * 1@"
2872,"# code
print(4 + 2)
l = 5 + 9
if not l >= 115 :
	print(l)
	print(l)
	z = (84 + 70)%(4 * l)
print(l)
print(l)
# output
# 6
# 14
# 14
# 14
# 14","# 6
# 14
# 14
# 14
# 14

# code
print(1 * 1@"
2873,"# code
s = (4 + 4)*(45 - 4)
x = 173
while x <= 174 :
	x = x + 2
	s = (s - s)
	if s > x :
		k = (10 % s)*(106 - x)
		f = 94
		print(s)
print(x + 147)
# output
# 322","# 322

# code
print(1 * 1@"
2874,"# code
for u in range(123, 128, 3) :
	u = (u + u)-(93 - 23)-(u + u)
	y = (126 / 176)
	u = y * y
	u = u - u
u = 97 + u
print(u)
print(u)
# output
# 97.0
# 97.0","# 97.0
# 97.0

# code
print(1 * 1@"
2875,"# code
v = 112
while v > 107 :
	v = v - 3
	if not v != 152 :
		u = (v + v)+(v - 150)
r = 180
if v <= 242 :
	print(r)
	print(r)
	r = r + 155
print(v)
# output
# 180
# 180
# 106","# 180
# 180
# 106

# code
print(1 * 1@"
2876,"# code
p = 95
while p > 94 :
	p = p - 1
	t = 74
	t = t / p
	if p > 188 :
		t = (t * 37)%(t % t)
		print(t / 110)
		t = 12
s = 108
print(s)
# output
# 108","# 108

# code
print(1 * 1@"
2877,"# code
for x in range(216, 221) :
	if not x != 203 :
		print(x)
		print(x * 91)
print(x / x)
m = 134
print(x)
# output
# 1.0
# 220","# 1.0
# 220

# code
print(1 * 1@"
2878,"# code
t = 2 % 224
for s in range(117, 122, 2) :
	if t != 0 :
		u = 131
l = 144
print(t)
f = 100
print(f)
p = 197 * t
print(l)
print(f)
# output
# 2
# 100
# 144
# 100","# 2
# 100
# 144
# 100

# code
print(1 * 1@"
2879,"# code
print(167)
h = 186
t = 252
i = 119
while i <= 120 :
	i = i + 1
	p = 184
print(i)
# output
# 167
# 121","# 167
# 121

# code
print(1 * 1@"
2880,"# code
n = 248
while n < 249 :
	n = n + 2
	print(n)
m = 24
m = 166
print(m)
# output
# 250
# 166","# 250
# 166

# code
print(1 * 1@"
2881,"# code
if  6 >= 168 :
	g = (2 - 195)+(5 * 82)
	print(g)
print(69)
print(47)
n = 78
print(n)
# output
# 69
# 47
# 78","# 69
# 47
# 78

# code
print(1 * 1@"
2882,"# code
k = 39 + 3
w = 83
while w > 80 :
	w = w - 2
	v = w / 129
print(w)
# output
# 79","# 79

# code
print(1 * 1@"
2883,"# code
for a in range(237, 240) :
	if a != 41 :
		k = a % a
		x = 139
	z = 5 - a
if  a <= a :
	o = 153
	y = 55
	print(o)
e = 124
print(a)
# output
# 153
# 239","# 153
# 239

# code
print(1 * 1@"
2884,"# code
u = 44
while u >= 43 :
	u = u - 2
	if u == 53 :
		d = 188
if not u == u :
	print(u)
print(u)
# output
# 42","# 42

# code
print(1 * 1@"
2885,"# code
for z in range(141, 146, 3) :
	print(z)
z = z + z
print(z)
print(z)
if z == 85 :
	b = z % 247
z = (z - z)
g = z * z
print(z)
print(z)
# output
# 141
# 144
# 288
# 288
# 0
# 0","# 141
# 144
# 288
# 288
# 0
# 0

# code
print(1 * 1@"
2886,"# code
f = (9 - 8)
if f == 154 :
	o = 176
	print(o * 159)
	print(o * o)
	f = 78 + 11
print(f - f)
# output
# 0","# 0

# code
print(1 * 1@"
2887,"# code
v = 174
while v < 179 :
	v = v + 2
	if not v < v :
		print(v)
print(v)
# output
# 176
# 178
# 180
# 180","# 176
# 178
# 180
# 180

# code
print(1 * 1@"
2888,"# code
print(81)
x = 15
while x >= 14 :
	x = x - 1
	print(x)
print(x + x)
print(x * x)
print(x)
if x != x :
	print(x - 45)
print(x)
# output
# 81
# 14
# 13
# 26
# 169
# 13
# 13","# 81
# 14
# 13
# 26
# 169
# 13
# 13

# code
print(1 * 1@"
2889,"# code
y = 153
print(y)
f = 73
while f <= 78 :
	f = f + 3
	a = (y / 56)*(86 + 92)
	i = 196
y = f / 94
print(y % f)
# output
# 153
# 0.8404255319148937","# 153
# 0.8404255319148937

# code
print(1 * 1@"
2890,"# code
print(169)
for z in range(106, 107, 2) :
	x = (z + 87)+(192 + z)
	t = x / z
c = 209
print(z + 116)
# output
# 169
# 222","# 169
# 222

# code
print(1 * 1@"
